lcd_id,lcd_version,contractor_id,contractor_type_id,contractor_version,last_updated
34512,48,381,13,1,2022-06-01 14:48:14.063000000
34512,48,391,12,1,2022-06-01 14:48:14.063000000
34512,48,392,12,1,2022-06-01 14:48:14.063000000
34512,48,393,12,1,2022-06-01 14:48:14.063000000
34512,48,394,12,1,2022-06-01 14:48:14.063000000
34512,48,395,12,1,2022-06-01 14:48:14.063000000
34512,48,396,12,1,2022-06-01 14:48:14.063000000
34513,41,374,13,1,2023-08-01 13:30:10.653000000
34513,41,375,13,1,2023-08-01 13:30:10.653000000
34513,41,376,13,1,2023-08-01 13:30:10.653000000
34513,41,377,13,1,2023-08-01 13:30:10.653000000
34513,41,378,13,1,2023-08-01 13:30:10.653000000
34513,41,379,13,1,2023-08-01 13:30:10.653000000
34513,41,380,13,1,2023-08-01 13:30:10.653000000
34513,41,381,13,1,2023-08-01 13:30:10.653000000
34513,41,391,12,1,2023-08-01 13:30:10.653000000
34513,41,392,12,1,2023-08-01 13:30:10.653000000
34513,41,393,12,1,2023-08-01 13:30:10.653000000
34513,41,394,12,1,2023-08-01 13:30:10.653000000
34513,41,395,12,1,2023-08-01 13:30:10.653000000
34513,41,396,12,1,2023-08-01 13:30:10.653000000
34519,33,368,12,1,2021-12-03 13:39:17.680000000
34519,33,369,12,1,2021-12-03 13:39:17.680000000
34519,33,370,12,1,2021-12-03 13:39:17.680000000
34519,33,371,12,1,2021-12-03 13:39:17.680000000
34519,33,372,12,1,2021-12-03 13:39:17.680000000
34520,32,368,12,1,2020-06-19 23:06:03.427000000
34520,32,369,12,1,2020-06-19 23:06:03.427000000
34520,32,370,12,1,2020-06-19 23:06:03.427000000
34520,32,371,12,1,2020-06-19 23:06:03.427000000
34520,32,372,12,1,2020-06-19 23:06:03.427000000
34521,7,368,12,1,2019-11-21 23:42:54.973000000
34521,7,369,12,1,2019-11-21 23:42:54.973000000
34521,7,370,12,1,2019-11-21 23:42:54.973000000
34521,7,371,12,1,2019-11-21 23:42:54.973000000
34521,7,372,12,1,2019-11-21 23:42:54.973000000
34522,29,368,12,1,2022-10-21 14:48:47.540000000
34522,29,369,12,1,2022-10-21 14:48:47.540000000
34522,29,370,12,1,2022-10-21 14:48:47.540000000
34522,29,371,12,1,2022-10-21 14:48:47.540000000
34522,29,372,12,1,2022-10-21 14:48:47.540000000
34526,24,143,8,1,2025-06-16 19:53:40.613000000
34526,24,144,8,1,2025-06-16 19:53:40.613000000
34526,24,145,8,1,2025-06-16 19:53:40.613000000
34526,24,146,8,1,2025-06-16 19:53:40.613000000
34526,24,147,9,1,2025-06-16 19:53:40.613000000
34526,24,148,9,1,2025-06-16 19:53:40.613000000
34526,24,149,9,1,2025-06-16 19:53:40.613000000
34526,24,151,9,1,2025-06-16 19:53:40.613000000
34526,24,264,8,1,2025-06-16 19:53:40.613000000
34526,24,265,9,1,2025-06-16 19:53:40.613000000
34526,24,266,8,1,2025-06-16 19:53:40.613000000
34526,24,267,9,1,2025-06-16 19:53:40.613000000
34526,24,268,8,1,2025-06-16 19:53:40.613000000
34528,38,143,8,1,2025-12-22 19:56:10.330000000
34528,38,144,8,1,2025-12-22 19:56:10.330000000
34528,38,145,8,1,2025-12-22 19:56:10.330000000
34528,38,146,8,1,2025-12-22 19:56:10.330000000
34528,38,147,9,1,2025-12-22 19:56:10.330000000
34528,38,148,9,1,2025-12-22 19:56:10.330000000
34528,38,149,9,1,2025-12-22 19:56:10.330000000
34528,38,151,9,1,2025-12-22 19:56:10.330000000
34528,38,264,8,1,2025-12-22 19:56:10.330000000
34528,38,265,9,1,2025-12-22 19:56:10.330000000
34528,38,266,8,1,2025-12-22 19:56:10.330000000
34528,38,267,9,1,2025-12-22 19:56:10.330000000
34528,38,268,8,1,2025-12-22 19:56:10.330000000
34536,36,143,8,1,2025-08-20 19:23:21.320000000
34536,36,144,8,1,2025-08-20 19:23:21.320000000
34536,36,145,8,1,2025-08-20 19:23:21.320000000
34536,36,146,8,1,2025-08-20 19:23:21.320000000
34536,36,147,9,1,2025-08-20 19:23:21.320000000
34536,36,148,9,1,2025-08-20 19:23:21.320000000
34536,36,149,9,1,2025-08-20 19:23:21.320000000
34536,36,151,9,1,2025-08-20 19:23:21.320000000
34536,36,264,8,1,2025-08-20 19:23:21.320000000
34536,36,265,9,1,2025-08-20 19:23:21.320000000
34536,36,266,8,1,2025-08-20 19:23:21.320000000
34536,36,267,9,1,2025-08-20 19:23:21.320000000
34536,36,268,8,1,2025-08-20 19:23:21.320000000
34537,45,378,13,1,2021-09-03 12:52:17.473000000
34537,45,379,13,1,2021-09-03 12:52:17.473000000
34537,45,380,13,1,2021-09-03 12:52:17.473000000
34537,45,381,13,1,2021-09-03 12:52:17.473000000
34537,45,394,12,1,2021-09-03 12:52:17.473000000
34537,45,395,12,1,2021-09-03 12:52:17.473000000
34537,45,396,12,1,2021-09-03 12:52:17.473000000
34538,20,236,11,2,2025-07-29 15:30:30.750000000
34539,15,228,9,2,2025-03-28 21:02:22.640000000
34539,15,238,9,2,2025-03-28 21:02:22.640000000
34539,15,239,8,1,2025-03-28 21:02:22.640000000
34539,15,240,8,1,2025-03-28 21:02:22.640000000
34540,15,228,9,2,2025-08-29 16:35:37.807000000
34540,15,238,9,2,2025-08-29 16:35:37.807000000
34540,15,239,8,1,2025-08-29 16:35:37.807000000
34540,15,240,8,1,2025-08-29 16:35:37.807000000
34541,21,228,9,2,2025-09-26 21:29:32.530000000
34541,21,238,9,2,2025-09-26 21:29:32.530000000
34541,21,239,8,1,2025-09-26 21:29:32.530000000
34541,21,240,8,1,2025-09-26 21:29:32.530000000
34544,47,373,13,1,2024-07-23 15:47:05
34547,40,373,13,1,2024-11-06 19:24:38.250000000
34548,43,373,13,1,2024-03-11 13:41:15.470000000
34551,36,374,13,1,2025-07-03 13:06:06.133000000
34551,36,375,13,1,2025-07-03 13:06:06.133000000
34551,36,376,13,1,2025-07-03 13:06:06.133000000
34551,36,377,13,1,2025-07-03 13:06:06.133000000
34551,36,391,12,1,2025-07-03 13:06:06.133000000
34551,36,392,12,1,2025-07-03 13:06:06.133000000
34551,36,393,12,1,2025-07-03 13:06:06.133000000
34552,40,374,13,1,2024-12-13 15:30:52.627000000
34552,40,375,13,1,2024-12-13 15:30:52.627000000
34552,40,376,13,1,2024-12-13 15:30:52.627000000
34552,40,377,13,1,2024-12-13 15:30:52.627000000
34552,40,391,12,1,2024-12-13 15:30:52.627000000
34552,40,392,12,1,2024-12-13 15:30:52.627000000
34552,40,393,12,1,2024-12-13 15:30:52.627000000
34553,47,374,13,1,2024-07-08 13:38:00.710000000
34553,47,375,13,1,2024-07-08 13:38:00.710000000
34553,47,376,13,1,2024-07-08 13:38:00.710000000
34553,47,377,13,1,2024-07-08 13:38:00.710000000
34553,47,378,13,1,2024-07-08 13:38:00.710000000
34553,47,379,13,1,2024-07-08 13:38:00.710000000
34553,47,380,13,1,2024-07-08 13:38:00.710000000
34553,47,381,13,1,2024-07-08 13:38:00.710000000
34553,47,391,12,1,2024-07-08 13:38:00.710000000
34553,47,392,12,1,2024-07-08 13:38:00.710000000
34553,47,393,12,1,2024-07-08 13:38:00.710000000
34553,47,394,12,1,2024-07-08 13:38:00.710000000
34553,47,395,12,1,2024-07-08 13:38:00.710000000
34553,47,396,12,1,2024-07-08 13:38:00.710000000
34554,34,374,13,1,2024-07-02 19:54:29.127000000
34554,34,375,13,1,2024-07-02 19:54:29.127000000
34554,34,376,13,1,2024-07-02 19:54:29.127000000
34554,34,377,13,1,2024-07-02 19:54:29.127000000
34554,34,378,13,1,2024-07-02 19:54:29.127000000
34554,34,379,13,1,2024-07-02 19:54:29.127000000
34554,34,380,13,1,2024-07-02 19:54:29.127000000
34554,34,381,13,1,2024-07-02 19:54:29.127000000
34554,34,391,12,1,2024-07-02 19:54:29.127000000
34554,34,392,12,1,2024-07-02 19:54:29.127000000
34554,34,393,12,1,2024-07-02 19:54:29.127000000
34554,34,394,12,1,2024-07-02 19:54:29.127000000
34554,34,395,12,1,2024-07-02 19:54:29.127000000
34554,34,396,12,1,2024-07-02 19:54:29.127000000
34558,40,373,13,1,2023-12-29 17:59:04.437000000
34559,43,373,13,1,2024-11-13 14:22:41.793000000
34560,76,373,13,1,2022-06-03 23:05:09.627000000
34561,69,373,13,1,2023-11-03 16:02:26.130000000
34562,45,373,13,1,2025-07-28 14:12:06.330000000
34563,51,373,13,1,2023-05-01 14:03:09.223000000
34564,83,373,13,1,2024-05-17 13:26:57.250000000
34565,40,373,13,1,2023-11-21 14:58:50.470000000
34567,43,373,13,1,2024-02-23 13:43:02.277000000
34570,52,374,13,1,2025-04-09 15:19:10.857000000
34570,52,375,13,1,2025-04-09 15:19:10.857000000
34570,52,376,13,1,2025-04-09 15:19:10.857000000
34570,52,377,13,1,2025-04-09 15:19:10.857000000
34570,52,391,12,1,2025-04-09 15:19:10.857000000
34570,52,392,12,1,2025-04-09 15:19:10.857000000
34570,52,393,12,1,2025-04-09 15:19:10.857000000
34573,28,374,13,1,2024-02-27 14:54:54.280000000
34573,28,375,13,1,2024-02-27 14:54:54.280000000
34573,28,376,13,1,2024-02-27 14:54:54.280000000
34573,28,377,13,1,2024-02-27 14:54:54.280000000
34573,28,391,12,1,2024-02-27 14:54:54.280000000
34573,28,392,12,1,2024-02-27 14:54:54.280000000
34573,28,393,12,1,2024-02-27 14:54:54.280000000
34575,43,374,13,1,2023-06-05 14:09:28.393000000
34575,43,375,13,1,2023-06-05 14:09:28.393000000
34575,43,376,13,1,2023-06-05 14:09:28.393000000
34575,43,377,13,1,2023-06-05 14:09:28.393000000
34575,43,378,13,1,2023-06-05 14:09:28.393000000
34575,43,379,13,1,2023-06-05 14:09:28.393000000
34575,43,380,13,1,2023-06-05 14:09:28.393000000
34575,43,381,13,1,2023-06-05 14:09:28.393000000
34575,43,391,12,1,2023-06-05 14:09:28.393000000
34575,43,392,12,1,2023-06-05 14:09:28.393000000
34575,43,393,12,1,2023-06-05 14:09:28.393000000
34575,43,394,12,1,2023-06-05 14:09:28.393000000
34575,43,395,12,1,2023-06-05 14:09:28.393000000
34575,43,396,12,1,2023-06-05 14:09:28.393000000
34576,72,374,13,1,2025-07-03 13:06:35.327000000
34576,72,375,13,1,2025-07-03 13:06:35.327000000
34576,72,376,13,1,2025-07-03 13:06:35.327000000
34576,72,377,13,1,2025-07-03 13:06:35.327000000
34576,72,378,13,1,2025-07-03 13:06:35.327000000
34576,72,379,13,1,2025-07-03 13:06:35.327000000
34576,72,380,13,1,2025-07-03 13:06:35.327000000
34576,72,381,13,1,2025-07-03 13:06:35.327000000
34576,72,391,12,1,2025-07-03 13:06:35.327000000
34576,72,392,12,1,2025-07-03 13:06:35.327000000
34576,72,393,12,1,2025-07-03 13:06:35.327000000
34576,72,394,12,1,2025-07-03 13:06:35.327000000
34576,72,395,12,1,2025-07-03 13:06:35.327000000
34576,72,396,12,1,2025-07-03 13:06:35.327000000
34577,64,374,13,1,2019-10-29 13:38:08.577000000
34577,64,375,13,1,2019-10-29 13:38:08.577000000
34577,64,376,13,1,2019-10-29 13:38:08.577000000
34577,64,377,13,1,2019-10-29 13:38:08.577000000
34577,64,378,13,1,2019-10-29 13:38:08.577000000
34577,64,379,13,1,2019-10-29 13:38:08.577000000
34577,64,380,13,1,2019-10-29 13:38:08.577000000
34577,64,381,13,1,2019-10-29 13:38:08.577000000
34577,64,391,12,1,2019-10-29 13:38:08.577000000
34577,64,392,12,1,2019-10-29 13:38:08.577000000
34577,64,393,12,1,2019-10-29 13:38:08.577000000
34577,64,394,12,1,2019-10-29 13:38:08.577000000
34577,64,395,12,1,2019-10-29 13:38:08.577000000
34577,64,396,12,1,2019-10-29 13:38:08.577000000
34578,30,374,13,1,2023-08-07 14:34:47.767000000
34578,30,375,13,1,2023-08-07 14:34:47.767000000
34578,30,376,13,1,2023-08-07 14:34:47.767000000
34578,30,377,13,1,2023-08-07 14:34:47.767000000
34578,30,391,12,1,2023-08-07 14:34:47.767000000
34578,30,392,12,1,2023-08-07 14:34:47.767000000
34578,30,393,12,1,2023-08-07 14:34:47.767000000
34580,57,374,13,1,2024-03-28 15:28:35.523000000
34580,57,375,13,1,2024-03-28 15:28:35.523000000
34580,57,376,13,1,2024-03-28 15:28:35.523000000
34580,57,377,13,1,2024-03-28 15:28:35.523000000
34580,57,378,13,1,2024-03-28 15:28:35.523000000
34580,57,379,13,1,2024-03-28 15:28:35.523000000
34580,57,380,13,1,2024-03-28 15:28:35.523000000
34580,57,381,13,1,2024-03-28 15:28:35.523000000
34580,57,391,12,1,2024-03-28 15:28:35.523000000
34580,57,392,12,1,2024-03-28 15:28:35.523000000
34580,57,393,12,1,2024-03-28 15:28:35.523000000
34580,57,394,12,1,2024-03-28 15:28:35.523000000
34580,57,395,12,1,2024-03-28 15:28:35.523000000
34580,57,396,12,1,2024-03-28 15:28:35.523000000
34594,42,143,8,1,2025-05-20 17:30:00.413000000
34594,42,144,8,1,2025-05-20 17:30:00.413000000
34594,42,145,8,1,2025-05-20 17:30:00.413000000
34594,42,146,8,1,2025-05-20 17:30:00.413000000
34594,42,147,9,1,2025-05-20 17:30:00.413000000
34594,42,148,9,1,2025-05-20 17:30:00.413000000
34594,42,149,9,1,2025-05-20 17:30:00.413000000
34594,42,151,9,1,2025-05-20 17:30:00.413000000
34594,42,264,8,1,2025-05-20 17:30:00.413000000
34594,42,265,9,1,2025-05-20 17:30:00.413000000
34594,42,266,8,1,2025-05-20 17:30:00.413000000
34594,42,267,9,1,2025-05-20 17:30:00.413000000
34594,42,268,8,1,2025-05-20 17:30:00.413000000
34596,52,143,8,1,2025-10-21 19:14:41.763000000
34596,52,144,8,1,2025-10-21 19:14:41.763000000
34596,52,145,8,1,2025-10-21 19:14:41.763000000
34596,52,146,8,1,2025-10-21 19:14:41.763000000
34596,52,147,9,1,2025-10-21 19:14:41.763000000
34596,52,148,9,1,2025-10-21 19:14:41.763000000
34596,52,149,9,1,2025-10-21 19:14:41.763000000
34596,52,151,9,1,2025-10-21 19:14:41.763000000
34596,52,264,8,1,2025-10-21 19:14:41.763000000
34596,52,265,9,1,2025-10-21 19:14:41.763000000
34596,52,266,8,1,2025-10-21 19:14:41.763000000
34596,52,267,9,1,2025-10-21 19:14:41.763000000
34596,52,268,8,1,2025-10-21 19:14:41.763000000
34614,43,143,8,1,2024-08-21 17:46:01.550000000
34614,43,144,8,1,2024-08-21 17:46:01.550000000
34614,43,145,8,1,2024-08-21 17:46:01.550000000
34614,43,146,8,1,2024-08-21 17:46:01.550000000
34614,43,147,9,1,2024-08-21 17:46:01.550000000
34614,43,148,9,1,2024-08-21 17:46:01.550000000
34614,43,149,9,1,2024-08-21 17:46:01.550000000
34614,43,151,9,1,2024-08-21 17:46:01.550000000
34614,43,264,8,1,2024-08-21 17:46:01.550000000
34614,43,265,9,1,2024-08-21 17:46:01.550000000
34614,43,266,8,1,2024-08-21 17:46:01.550000000
34614,43,267,9,1,2024-08-21 17:46:01.550000000
34614,43,268,8,1,2024-08-21 17:46:01.550000000
34615,42,143,8,1,2025-05-20 16:37:53.017000000
34615,42,144,8,1,2025-05-20 16:37:53.017000000
34615,42,145,8,1,2025-05-20 16:37:53.017000000
34615,42,146,8,1,2025-05-20 16:37:53.017000000
34615,42,147,9,1,2025-05-20 16:37:53.017000000
34615,42,148,9,1,2025-05-20 16:37:53.017000000
34615,42,149,9,1,2025-05-20 16:37:53.017000000
34615,42,151,9,1,2025-05-20 16:37:53.017000000
34615,42,264,8,1,2025-05-20 16:37:53.017000000
34615,42,265,9,1,2025-05-20 16:37:53.017000000
34615,42,266,8,1,2025-05-20 16:37:53.017000000
34615,42,267,9,1,2025-05-20 16:37:53.017000000
34615,42,268,8,1,2025-05-20 16:37:53.017000000
34616,44,143,8,1,2025-10-21 19:37:59.860000000
34616,44,144,8,1,2025-10-21 19:37:59.860000000
34616,44,145,8,1,2025-10-21 19:37:59.860000000
34616,44,146,8,1,2025-10-21 19:37:59.860000000
34616,44,147,9,1,2025-10-21 19:37:59.860000000
34616,44,148,9,1,2025-10-21 19:37:59.860000000
34616,44,149,9,1,2025-10-21 19:37:59.860000000
34616,44,151,9,1,2025-10-21 19:37:59.860000000
34616,44,264,8,1,2025-10-21 19:37:59.860000000
34616,44,265,9,1,2025-10-21 19:37:59.860000000
34616,44,266,8,1,2025-10-21 19:37:59.860000000
34616,44,267,9,1,2025-10-21 19:37:59.860000000
34616,44,268,8,1,2025-10-21 19:37:59.860000000
34623,38,143,8,1,2025-12-22 18:39:14.207000000
34623,38,144,8,1,2025-12-22 18:39:14.207000000
34623,38,145,8,1,2025-12-22 18:39:14.207000000
34623,38,146,8,1,2025-12-22 18:39:14.207000000
34623,38,147,9,1,2025-12-22 18:39:14.207000000
34623,38,148,9,1,2025-12-22 18:39:14.207000000
34623,38,149,9,1,2025-12-22 18:39:14.207000000
34623,38,151,9,1,2025-12-22 18:39:14.207000000
34623,38,264,8,1,2025-12-22 18:39:14.207000000
34623,38,265,9,1,2025-12-22 18:39:14.207000000
34623,38,266,8,1,2025-12-22 18:39:14.207000000
34623,38,267,9,1,2025-12-22 18:39:14.207000000
34623,38,268,8,1,2025-12-22 18:39:14.207000000
34624,42,143,8,1,2025-08-20 19:37:22
34624,42,144,8,1,2025-08-20 19:37:22
34624,42,145,8,1,2025-08-20 19:37:22
34624,42,146,8,1,2025-08-20 19:37:22
34624,42,147,9,1,2025-08-20 19:37:22
34624,42,148,9,1,2025-08-20 19:37:22
34624,42,149,9,1,2025-08-20 19:37:22
34624,42,151,9,1,2025-08-20 19:37:22
34624,42,264,8,1,2025-08-20 19:37:22
34624,42,265,9,1,2025-08-20 19:37:22
34624,42,266,8,1,2025-08-20 19:37:22
34624,42,267,9,1,2025-08-20 19:37:22
34624,42,268,8,1,2025-08-20 19:37:22
34633,54,143,8,1,2025-05-20 19:48:16.040000000
34633,54,144,8,1,2025-05-20 19:48:16.040000000
34633,54,145,8,1,2025-05-20 19:48:16.040000000
34633,54,146,8,1,2025-05-20 19:48:16.040000000
34633,54,147,9,1,2025-05-20 19:48:16.040000000
34633,54,148,9,1,2025-05-20 19:48:16.040000000
34633,54,149,9,1,2025-05-20 19:48:16.040000000
34633,54,151,9,1,2025-05-20 19:48:16.040000000
34633,54,264,8,1,2025-05-20 19:48:16.040000000
34633,54,265,9,1,2025-05-20 19:48:16.040000000
34633,54,266,8,1,2025-05-20 19:48:16.040000000
34633,54,267,9,1,2025-05-20 19:48:16.040000000
34633,54,268,8,1,2025-05-20 19:48:16.040000000
34635,36,143,8,1,2025-08-20 16:57:51.903000000
34635,36,144,8,1,2025-08-20 16:57:51.903000000
34635,36,145,8,1,2025-08-20 16:57:51.903000000
34635,36,146,8,1,2025-08-20 16:57:51.903000000
34635,36,147,9,1,2025-08-20 16:57:51.903000000
34635,36,148,9,1,2025-08-20 16:57:51.903000000
34635,36,149,9,1,2025-08-20 16:57:51.903000000
34635,36,151,9,1,2025-08-20 16:57:51.903000000
34635,36,264,8,1,2025-08-20 16:57:51.903000000
34635,36,265,9,1,2025-08-20 16:57:51.903000000
34635,36,266,8,1,2025-08-20 16:57:51.903000000
34635,36,267,9,1,2025-08-20 16:57:51.903000000
34635,36,268,8,1,2025-08-20 16:57:51.903000000
34636,38,143,8,1,2025-08-20 19:07:13.840000000
34636,38,144,8,1,2025-08-20 19:07:13.840000000
34636,38,145,8,1,2025-08-20 19:07:13.840000000
34636,38,146,8,1,2025-08-20 19:07:13.840000000
34636,38,147,9,1,2025-08-20 19:07:13.840000000
34636,38,148,9,1,2025-08-20 19:07:13.840000000
34636,38,149,9,1,2025-08-20 19:07:13.840000000
34636,38,151,9,1,2025-08-20 19:07:13.840000000
34636,38,264,8,1,2025-08-20 19:07:13.840000000
34636,38,265,9,1,2025-08-20 19:07:13.840000000
34636,38,266,8,1,2025-08-20 19:07:13.840000000
34636,38,267,9,1,2025-08-20 19:07:13.840000000
34636,38,268,8,1,2025-08-20 19:07:13.840000000
34641,25,143,8,1,2024-04-16 13:25:47.680000000
34641,25,144,8,1,2024-04-16 13:25:47.680000000
34641,25,145,8,1,2024-04-16 13:25:47.680000000
34641,25,146,8,1,2024-04-16 13:25:47.680000000
34641,25,147,9,1,2024-04-16 13:25:47.680000000
34641,25,148,9,1,2024-04-16 13:25:47.680000000
34641,25,149,9,1,2024-04-16 13:25:47.680000000
34641,25,151,9,1,2024-04-16 13:25:47.680000000
34641,25,264,8,1,2024-04-16 13:25:47.680000000
34641,25,265,9,1,2024-04-16 13:25:47.680000000
34641,25,266,8,1,2024-04-16 13:25:47.680000000
34641,25,267,9,1,2024-04-16 13:25:47.680000000
34641,25,268,8,1,2024-04-16 13:25:47.680000000
34645,51,143,8,1,2025-08-20 16:43:17.260000000
34645,51,144,8,1,2025-08-20 16:43:17.260000000
34645,51,145,8,1,2025-08-20 16:43:17.260000000
34645,51,146,8,1,2025-08-20 16:43:17.260000000
34645,51,147,9,1,2025-08-20 16:43:17.260000000
34645,51,148,9,1,2025-08-20 16:43:17.260000000
34645,51,149,9,1,2025-08-20 16:43:17.260000000
34645,51,151,9,1,2025-08-20 16:43:17.260000000
34645,51,264,8,1,2025-08-20 16:43:17.260000000
34645,51,265,9,1,2025-08-20 16:43:17.260000000
34645,51,266,8,1,2025-08-20 16:43:17.260000000
34645,51,267,9,1,2025-08-20 16:43:17.260000000
34645,51,268,8,1,2025-08-20 16:43:17.260000000
34646,26,143,8,1,2024-10-21 19:08:17.743000000
34646,26,144,8,1,2024-10-21 19:08:17.743000000
34646,26,145,8,1,2024-10-21 19:08:17.743000000
34646,26,146,8,1,2024-10-21 19:08:17.743000000
34646,26,147,9,1,2024-10-21 19:08:17.743000000
34646,26,148,9,1,2024-10-21 19:08:17.743000000
34646,26,149,9,1,2024-10-21 19:08:17.743000000
34646,26,151,9,1,2024-10-21 19:08:17.743000000
34646,26,264,8,1,2024-10-21 19:08:17.743000000
34646,26,265,9,1,2024-10-21 19:08:17.743000000
34646,26,266,8,1,2024-10-21 19:08:17.743000000
34646,26,267,9,1,2024-10-21 19:08:17.743000000
34646,26,268,8,1,2024-10-21 19:08:17.743000000
34648,31,143,8,1,2025-12-22 20:25:22.320000000
34648,31,144,8,1,2025-12-22 20:25:22.320000000
34648,31,145,8,1,2025-12-22 20:25:22.320000000
34648,31,146,8,1,2025-12-22 20:25:22.320000000
34648,31,147,9,1,2025-12-22 20:25:22.320000000
34648,31,148,9,1,2025-12-22 20:25:22.320000000
34648,31,149,9,1,2025-12-22 20:25:22.320000000
34648,31,151,9,1,2025-12-22 20:25:22.320000000
34648,31,264,8,1,2025-12-22 20:25:22.320000000
34648,31,265,9,1,2025-12-22 20:25:22.320000000
34648,31,266,8,1,2025-12-22 20:25:22.320000000
34648,31,267,9,1,2025-12-22 20:25:22.320000000
34648,31,268,8,1,2025-12-22 20:25:22.320000000
34658,36,143,8,1,2025-08-20 17:42:24.253000000
34658,36,144,8,1,2025-08-20 17:42:24.253000000
34658,36,145,8,1,2025-08-20 17:42:24.253000000
34658,36,146,8,1,2025-08-20 17:42:24.253000000
34658,36,147,9,1,2025-08-20 17:42:24.253000000
34658,36,148,9,1,2025-08-20 17:42:24.253000000
34658,36,149,9,1,2025-08-20 17:42:24.253000000
34658,36,151,9,1,2025-08-20 17:42:24.253000000
34658,36,264,8,1,2025-08-20 17:42:24.253000000
34658,36,265,9,1,2025-08-20 17:42:24.253000000
34658,36,266,8,1,2025-08-20 17:42:24.253000000
34658,36,267,9,1,2025-08-20 17:42:24.253000000
34658,36,268,8,1,2025-08-20 17:42:24.253000000
34659,30,143,8,1,2024-08-21 17:36:58.350000000
34659,30,144,8,1,2024-08-21 17:36:58.350000000
34659,30,145,8,1,2024-08-21 17:36:58.350000000
34659,30,146,8,1,2024-08-21 17:36:58.350000000
34659,30,147,9,1,2024-08-21 17:36:58.350000000
34659,30,148,9,1,2024-08-21 17:36:58.350000000
34659,30,149,9,1,2024-08-21 17:36:58.350000000
34659,30,151,9,1,2024-08-21 17:36:58.350000000
34659,30,264,8,1,2024-08-21 17:36:58.350000000
34659,30,265,9,1,2024-08-21 17:36:58.350000000
34659,30,266,8,1,2024-08-21 17:36:58.350000000
34659,30,267,9,1,2024-08-21 17:36:58.350000000
34659,30,268,8,1,2024-08-21 17:36:58.350000000
34760,27,143,8,1,2025-06-17 16:52:50.430000000
34760,27,144,8,1,2025-06-17 16:52:50.430000000
34760,27,145,8,1,2025-06-17 16:52:50.430000000
34760,27,146,8,1,2025-06-17 16:52:50.430000000
34760,27,147,9,1,2025-06-17 16:52:50.430000000
34760,27,148,9,1,2025-06-17 16:52:50.430000000
34760,27,149,9,1,2025-06-17 16:52:50.430000000
34760,27,151,9,1,2025-06-17 16:52:50.430000000
34760,27,264,8,1,2025-06-17 16:52:50.430000000
34760,27,265,9,1,2025-06-17 16:52:50.430000000
34760,27,266,8,1,2025-06-17 16:52:50.430000000
34760,27,267,9,1,2025-06-17 16:52:50.430000000
34760,27,268,8,1,2025-06-17 16:52:50.430000000
34761,34,143,8,1,2025-10-21 14:56:24.503000000
34761,34,144,8,1,2025-10-21 14:56:24.503000000
34761,34,145,8,1,2025-10-21 14:56:24.503000000
34761,34,146,8,1,2025-10-21 14:56:24.503000000
34761,34,147,9,1,2025-10-21 14:56:24.503000000
34761,34,148,9,1,2025-10-21 14:56:24.503000000
34761,34,149,9,1,2025-10-21 14:56:24.503000000
34761,34,151,9,1,2025-10-21 14:56:24.503000000
34761,34,264,8,1,2025-10-21 14:56:24.503000000
34761,34,265,9,1,2025-10-21 14:56:24.503000000
34761,34,266,8,1,2025-10-21 14:56:24.503000000
34761,34,267,9,1,2025-10-21 14:56:24.503000000
34761,34,268,8,1,2025-10-21 14:56:24.503000000
34771,49,143,8,1,2024-02-21 13:02:36.843000000
34771,49,144,8,1,2024-02-21 13:02:36.843000000
34771,49,145,8,1,2024-02-21 13:02:36.843000000
34771,49,146,8,1,2024-02-21 13:02:36.843000000
34771,49,147,9,1,2024-02-21 13:02:36.843000000
34771,49,148,9,1,2024-02-21 13:02:36.843000000
34771,49,149,9,1,2024-02-21 13:02:36.843000000
34771,49,151,9,1,2024-02-21 13:02:36.843000000
34771,49,264,8,1,2024-02-21 13:02:36.843000000
34771,49,265,9,1,2024-02-21 13:02:36.843000000
34771,49,266,8,1,2024-02-21 13:02:36.843000000
34771,49,267,9,1,2024-02-21 13:02:36.843000000
34771,49,268,8,1,2024-02-21 13:02:36.843000000
34821,21,139,10,2,2020-02-21 19:19:45.313000000
34821,21,140,10,2,2020-02-21 19:19:45.313000000
34821,21,388,10,1,2020-02-21 19:19:45.313000000
34821,21,389,10,1,2020-02-21 19:19:45.313000000
34823,27,139,10,2,2020-02-21 14:37:48.990000000
34823,27,140,10,2,2020-02-21 14:37:48.990000000
34823,27,388,10,1,2020-02-21 14:37:48.990000000
34823,27,389,10,1,2020-02-21 14:37:48.990000000
34824,21,139,10,2,2020-02-13 15:27:43.990000000
34824,21,140,10,2,2020-02-13 15:27:43.990000000
34824,21,388,10,1,2020-02-13 15:27:43.990000000
34824,21,389,10,1,2020-02-13 15:27:43.990000000
34833,94,314,12,1,2020-08-07 12:16:44.043000000
34833,94,315,12,1,2020-08-07 12:16:44.043000000
34833,94,316,12,1,2020-08-07 12:16:44.043000000
34833,94,317,12,1,2020-08-07 12:16:44.043000000
34833,94,318,12,1,2020-08-07 12:16:44.043000000
34833,94,319,12,1,2020-08-07 12:16:44.043000000
34833,94,320,12,1,2020-08-07 12:16:44.043000000
34833,94,321,12,1,2020-08-07 12:16:44.043000000
34833,94,322,12,1,2020-08-07 12:16:44.043000000
34833,94,323,12,1,2020-08-07 12:16:44.043000000
