lcd_id,lcd_version,related_num,r_ncd_id,r_ncd_version,last_updated
36192,25,1,0,1,2025-04-29 23:04:17.280000000
36204,21,1,240,1,2019-11-20 15:26:24.117000000
36204,22,1,240,1,2025-04-29 23:04:17.280000000
36204,23,1,240,1,2025-04-29 23:04:17.280000000
36236,17,1,0,1,2025-04-29 23:04:22.837000000
36240,57,1,266,1,2025-04-29 23:04:23.227000000
36240,57,2,155,1,2025-04-29 23:04:23.230000000
36241,98,1,266,1,2025-04-29 23:04:23.233000000
36241,98,2,187,1,2025-04-29 23:04:23.240000000
36241,98,3,161,1,2025-04-29 23:04:23.243000000
36241,98,4,241,1,2025-04-29 23:04:23.250000000
36256,51,1,0,1,2025-04-29 23:04:17.283000000
36256,53,1,0,1,2025-04-29 23:04:17.283000000
36267,36,1,234,1,2025-04-29 23:04:18.280000000
36267,36,2,190,1,2025-04-29 23:04:18.283000000
36267,40,1,234,1,2025-04-29 23:04:18.293000000
36267,40,2,190,1,2025-04-29 23:04:18.297000000
36286,21,1,0,1,2025-04-29 23:04:17.287000000
36286,22,1,0,1,2025-04-29 23:04:17.287000000
36335,24,1,0,1,2025-04-29 23:04:17.287000000
36339,23,1,0,1,2025-04-29 23:04:17.290000000
36339,25,1,0,1,2025-04-29 23:04:17.290000000
36351,36,1,0,1,2025-04-29 23:04:17.290000000
36351,42,1,0,1,2025-09-04 17:59:24.820000000
36353,34,1,0,1,2025-04-29 23:04:17.293000000
36353,38,1,0,1,2025-09-04 17:59:37.510000000
36358,38,1,102,1,2025-04-29 23:04:17.293000000
36358,39,1,102,1,2025-04-29 23:04:17.293000000
36362,33,1,102,1,2025-04-29 23:04:17.297000000
36362,34,1,102,1,2025-04-29 23:04:17.297000000
36380,26,1,0,1,2025-04-29 23:04:17.297000000
36380,27,1,0,1,2025-04-29 23:04:17.297000000
36386,23,1,0,1,2025-04-29 23:04:17.297000000
36386,24,1,0,1,2025-04-29 23:04:17.297000000
36393,37,1,29,1,2025-04-29 23:04:16.763000000
36393,37,2,28,1,2025-04-29 23:04:16.767000000
36393,37,3,59,1,2025-04-29 23:04:16.767000000
36400,18,1,0,1,2025-04-29 23:04:19.017000000
36400,20,1,0,1,2025-04-29 23:04:19.017000000
36402,35,1,266,1,2025-04-29 23:04:19.017000000
36402,35,2,187,1,2025-04-29 23:04:19.020000000
36402,35,3,161,1,2025-04-29 23:04:19.020000000
36406,9,1,0,1,2025-04-29 23:04:23.413000000
36408,31,1,266,1,2025-04-29 23:04:19.023000000
36408,31,2,155,1,2025-04-29 23:04:19.023000000
36408,34,1,155,1,2025-08-26 16:04:08.713000000
36408,34,2,266,1,2025-08-26 16:04:22.527000000
36425,19,1,0,1,2025-04-29 23:04:19.487000000
36427,38,1,81,1,2025-04-29 23:04:23.927000000
36460,25,1,256,1,2025-04-29 23:04:19.490000000
36464,27,1,0,1,2025-04-29 23:04:15.320000000
36469,24,1,0,1,2025-04-29 23:04:19.490000000
36485,21,1,0,1,2025-04-29 23:04:19.490000000
36485,22,1,0,1,2025-04-29 23:04:19.490000000
36494,15,1,0,1,2025-04-29 23:04:19.493000000
36499,24,1,372,1,2025-04-29 23:04:16.770000000
36499,28,1,372,1,2025-04-29 23:04:16.777000000
36523,33,1,102,1,2025-04-29 23:04:19.027000000
36524,40,1,270,1,2025-04-29 23:04:17.300000000
36524,43,1,270,1,2025-04-29 23:04:17.300000000
36526,32,1,270,1,2025-04-29 23:04:17.300000000
36526,33,1,270,1,2025-04-29 23:04:17.300000000
36538,18,1,0,1,2025-04-29 23:04:17.303000000
36538,22,1,0,1,2025-04-29 23:04:17.303000000
36544,17,1,0,1,2025-04-29 23:04:17.303000000
36544,20,1,0,1,2025-04-29 23:04:17.303000000
36544,21,1,0,1,2025-04-29 23:04:17.303000000
36551,18,1,0,1,2025-04-29 23:04:17.307000000
36551,20,1,0,1,2025-04-29 23:04:17.307000000
36551,21,1,0,1,2025-04-29 23:04:17.307000000
36569,18,1,0,1,2025-04-29 23:04:17.307000000
36569,19,1,0,1,2025-04-29 23:04:17.307000000
36573,16,1,0,1,2025-04-29 23:04:17.310000000
36573,17,1,0,1,2025-04-29 23:04:17.310000000
36575,17,1,0,1,2025-04-29 23:04:17.310000000
36575,21,1,0,1,2025-04-29 23:04:17.313000000
36577,16,1,0,1,2025-04-29 23:04:17.313000000
36577,17,1,0,1,2025-04-29 23:04:17.313000000
36593,34,1,20,1,2025-04-29 23:04:23.927000000
36593,34,2,226,1,2025-04-29 23:04:23.930000000
36593,34,3,330,1,2025-04-29 23:04:23.930000000
36593,37,1,20,1,2025-04-29 23:04:23.937000000
36593,37,2,226,1,2025-04-29 23:04:23.937000000
36593,37,3,330,1,2025-04-29 23:04:23.940000000
36658,20,1,1,1,2025-04-29 23:04:19.493000000
36658,22,1,1,1,2025-04-29 23:04:19.493000000
36665,19,1,0,1,2025-04-29 23:04:15.320000000
36668,44,1,0,1,2025-04-29 23:04:17.317000000
36668,45,1,0,1,2025-04-29 23:04:17.317000000
36675,18,1,0,1,2025-04-29 23:04:19.497000000
36675,19,1,0,1,2025-04-29 23:04:19.497000000
36678,30,1,0,1,2025-04-29 23:04:17.317000000
36678,33,1,0,1,2025-04-29 23:04:17.317000000
36680,25,1,0,1,2025-04-29 23:04:17.320000000
36680,26,1,0,1,2025-04-29 23:04:17.320000000
36690,34,1,217,1,2025-04-29 23:04:19.497000000
36690,35,1,217,6,2025-05-02 14:43:47.977000000
36690,36,1,217,6,2025-05-02 14:43:47.977000000
36690,38,1,217,6,2025-05-02 14:43:47.977000000
36692,26,1,0,1,2025-04-29 23:04:17.320000000
36692,27,1,0,1,2025-04-29 23:04:17.320000000
36700,15,1,0,1,2025-04-29 23:04:17.320000000
36700,16,1,0,1,2025-04-29 23:04:17.320000000
36702,16,1,0,1,2025-04-29 23:04:17.323000000
36702,20,1,0,1,2025-04-29 23:04:17.323000000
36704,20,1,0,1,2025-04-29 23:04:17.327000000
36704,22,1,0,1,2025-04-29 23:04:17.327000000
36704,23,1,0,1,2025-04-29 23:04:17.327000000
36706,20,1,0,1,2025-04-29 23:04:17.327000000
36706,22,1,0,1,2025-04-29 23:04:17.327000000
36706,23,1,0,1,2025-04-29 23:04:17.327000000
36707,39,1,0,1,2025-04-29 23:04:17.327000000
36707,40,1,0,1,2025-04-29 23:04:17.327000000
36715,54,1,372,1,2025-04-29 23:04:23.253000000
36715,58,1,372,1,2025-04-29 23:04:23.277000000
36761,20,1,0,1,2025-04-29 23:04:23.940000000
36763,29,1,0,1,2025-04-29 23:04:15.323000000
36767,27,1,0,1,2025-04-29 23:04:16.777000000
36797,20,1,0,1,2025-04-29 23:04:19.027000000
36797,22,1,0,1,2025-04-29 23:04:19.027000000
36805,23,1,0,1,2025-04-29 23:04:19.030000000
36805,25,1,0,1,2025-04-29 23:04:19.030000000
36807,43,1,0,1,2025-04-29 23:04:19.030000000
36807,45,1,0,1,2025-04-29 23:04:19.030000000
36811,14,1,0,1,2025-04-29 23:04:19.033000000
36811,16,1,0,1,2025-04-30 18:53:14.260000000
36815,25,1,0,1,2025-04-29 23:04:19.037000000
36815,26,1,0,1,2025-04-29 23:04:19.037000000
36831,34,1,0,1,2025-04-29 23:04:23.760000000
36839,21,1,330,1,2025-04-29 23:04:19.037000000
36839,21,2,226,1,2025-04-29 23:04:19.040000000
36839,23,1,330,1,2025-04-29 23:04:19.037000000
36839,23,2,226,1,2025-04-29 23:04:19.040000000
36846,17,1,0,1,2025-04-29 23:04:17.330000000
36846,21,1,0,1,2025-04-29 23:04:17.330000000
36850,24,1,0,1,2025-04-29 23:04:23.567000000
36857,16,1,0,1,2025-04-29 23:04:17.330000000
36857,17,1,0,1,2025-04-29 23:04:17.330000000
36859,26,1,373,1,2025-04-29 23:04:17.333000000
36859,27,1,373,1,2025-04-29 23:04:17.333000000
36861,20,1,226,1,2025-04-29 23:04:17.337000000
36861,20,2,330,1,2025-04-29 23:04:17.337000000
36861,24,1,226,1,2025-04-29 23:04:17.340000000
36861,24,2,330,1,2025-04-29 23:04:17.343000000
36861,25,1,226,1,2025-04-29 23:04:17.340000000
36861,25,2,330,1,2025-04-29 23:04:17.343000000
36864,18,1,0,1,2025-04-29 23:04:17.343000000
36864,21,1,0,1,2025-04-29 23:04:17.347000000
36866,17,1,0,1,2025-04-29 23:04:17.347000000
36866,18,1,0,1,2025-04-29 23:04:17.347000000
36868,24,1,281,1,2025-04-29 23:04:17.350000000
36868,25,1,281,1,2025-04-29 23:04:17.350000000
36889,24,1,36,1,2025-04-29 23:04:17.353000000
36889,25,1,36,1,2025-04-29 23:04:17.353000000
36902,14,1,330,1,2025-04-29 23:04:19.500000000
36902,14,2,226,1,2025-04-29 23:04:19.500000000
36902,15,1,330,1,2025-04-29 23:04:19.503000000
36902,15,2,226,1,2025-04-29 23:04:19.507000000
36906,18,1,0,1,2025-04-29 23:04:19.510000000
36906,19,1,0,1,2025-04-29 23:04:19.510000000
36912,30,1,0,1,2025-04-29 23:04:15.323000000
36920,92,1,0,1,2025-04-29 23:04:23.283000000
36941,21,1,0,1,2025-04-29 23:04:17.357000000
36947,20,1,0,1,2025-04-29 23:04:17.357000000
36951,19,1,0,1,2025-04-29 23:04:19.517000000
36951,20,1,0,1,2025-04-29 23:04:19.517000000
36975,21,1,0,1,2025-04-29 23:04:19.520000000
36975,22,1,0,1,2025-04-29 23:04:19.523000000
37001,19,1,0,1,2025-04-29 23:04:19.040000000
37001,21,1,0,1,2025-04-29 23:04:19.040000000
37003,14,1,0,1,2025-04-29 23:04:19.040000000
37011,22,1,0,1,2025-04-29 23:04:19.043000000
37011,24,1,0,1,2025-04-29 23:04:19.043000000
37015,25,1,0,1,2025-04-29 23:04:19.043000000
37015,27,1,0,1,2025-04-29 23:04:19.043000000
37020,22,1,64,1,2025-04-29 23:04:17.357000000
37020,22,2,14,1,2025-04-29 23:04:17.360000000
37020,25,1,64,1,2025-04-29 23:04:17.367000000
37020,25,2,14,1,2025-04-29 23:04:17.367000000
37020,26,1,64,1,2025-04-29 23:04:17.367000000
37020,26,2,14,1,2025-04-29 23:04:17.367000000
37022,30,1,0,1,2025-04-29 23:04:23.943000000
37027,19,1,9,1,2025-04-29 23:04:17.370000000
37027,20,1,9,1,2025-04-29 23:04:17.370000000
37031,35,1,0,1,2025-04-29 23:04:15.327000000
37033,30,1,0,1,2025-04-29 23:04:15.330000000
37054,21,1,0,1,2025-04-29 23:04:17.370000000
37054,22,1,0,1,2025-04-29 23:04:17.370000000
37062,22,1,0,1,2025-04-29 23:04:17.370000000
37062,24,1,0,1,2025-04-29 23:04:17.370000000
37062,25,1,0,1,2025-04-29 23:04:17.370000000
37066,28,1,0,1,2025-04-29 23:04:17.373000000
37066,31,1,0,1,2025-04-29 23:04:17.373000000
37068,22,1,0,1,2025-04-29 23:04:17.373000000
37068,23,1,0,1,2025-04-29 23:04:17.373000000
37070,25,1,0,1,2025-04-29 23:04:17.377000000
37070,26,1,0,1,2025-04-29 23:04:17.377000000
37072,22,1,0,1,2025-04-29 23:04:17.377000000
37072,24,1,0,1,2025-04-29 23:04:17.377000000
37072,25,1,0,1,2025-04-29 23:04:17.377000000
37086,26,1,0,1,2025-04-29 23:04:17.380000000
37086,27,1,0,1,2025-04-29 23:04:17.380000000
37088,21,1,0,1,2025-04-29 23:04:17.380000000
37088,22,1,0,1,2025-04-29 23:04:17.380000000
37126,20,1,0,1,2025-04-29 23:04:19.527000000
37126,21,1,0,1,2025-04-29 23:04:19.530000000
37130,19,1,0,1,2025-04-29 23:04:19.537000000
37130,21,1,0,1,2025-04-29 23:04:19.537000000
37166,22,1,12,1,2025-04-29 23:04:16.780000000
37166,22,2,131,1,2025-04-29 23:04:16.780000000
37166,22,3,232,1,2025-04-29 23:04:16.780000000
37166,22,4,217,1,2025-04-29 23:04:16.783000000
37166,22,5,47,1,2025-04-29 23:04:16.783000000
37166,22,6,139,1,2025-04-29 23:04:16.787000000
37176,57,1,0,1,2025-04-29 23:04:23.943000000
37199,14,1,0,1,2025-04-29 23:04:19.043000000
37199,16,1,0,1,2025-04-29 23:04:19.043000000
37205,15,1,0,1,2025-04-29 23:04:19.047000000
37210,19,1,0,1,2025-04-29 23:04:19.047000000
37216,23,1,0,1,2025-04-29 23:04:19.047000000
37228,22,1,131,1,2025-04-29 23:04:19.050000000
37228,22,2,232,1,2025-04-29 23:04:19.050000000
37228,22,3,217,1,2025-04-29 23:04:19.053000000
37228,22,4,47,1,2025-04-29 23:04:19.057000000
37228,22,5,315,1,2025-04-29 23:04:19.057000000
37228,24,1,131,1,2025-04-29 23:04:19.067000000
37228,24,2,232,1,2025-04-29 23:04:19.070000000
37228,24,3,217,1,2025-04-29 23:04:19.070000000
37228,24,4,47,1,2025-04-29 23:04:19.070000000
37228,24,5,315,1,2025-04-29 23:04:19.073000000
37244,39,1,9,1,2025-04-29 23:04:23.410000000
37244,39,2,60,1,2025-04-29 23:04:23.410000000
37244,39,4,239,1,2025-05-07 13:19:34.733000000
37254,14,1,0,1,2025-04-29 23:04:19.540000000
37254,15,1,0,1,2025-04-29 23:04:19.543000000
37260,24,1,0,1,2025-04-29 23:04:15.330000000
37260,27,1,0,1,2025-04-29 23:04:15.333000000
37264,21,1,0,1,2025-04-29 23:04:15.337000000
37281,22,1,176,1,2025-04-29 23:04:17.380000000
37281,22,2,177,1,2025-04-29 23:04:17.383000000
37281,23,1,176,1,2025-04-29 23:04:17.380000000
37281,23,2,177,1,2025-04-29 23:04:17.383000000
37283,16,1,0,1,2025-04-29 23:04:17.383000000
37283,22,1,0,1,2025-04-29 23:04:17.383000000
37283,23,1,0,1,2025-04-29 23:04:17.383000000
37293,27,1,17,1,2025-04-29 23:04:17.387000000
37293,27,2,320,1,2025-04-29 23:04:17.387000000
37293,28,1,17,1,2025-04-29 23:04:17.387000000
37293,28,2,320,1,2025-04-29 23:04:17.387000000
37295,21,1,0,1,2025-04-29 23:04:17.390000000
37295,22,1,0,1,2025-04-29 23:04:17.390000000
37299,25,1,0,1,2025-04-29 23:04:17.390000000
37299,29,1,0,1,2025-04-29 23:04:17.393000000
37311,20,1,0,1,2025-04-29 23:04:17.393000000
37311,21,1,0,1,2025-04-29 23:04:17.393000000
37313,22,1,0,1,2025-04-29 23:04:17.397000000
37313,25,1,0,1,2025-04-29 23:04:17.400000000
37313,27,1,0,1,2025-04-29 23:04:17.400000000
37352,21,1,0,1,2025-04-29 23:04:19.543000000
37352,22,1,0,1,2025-04-29 23:04:19.550000000
37352,24,1,0,1,2025-04-29 23:04:19.553000000
37356,15,1,0,1,2025-04-29 23:04:19.557000000
37356,16,1,0,1,2025-05-02 16:41:00.570000000
37360,17,1,240,1,2025-04-29 23:04:17.400000000
37360,21,1,240,1,2025-04-29 23:04:17.403000000
37360,22,1,240,1,2025-04-29 23:04:17.403000000
37364,23,1,0,1,2025-04-29 23:04:19.560000000
37371,42,1,1,1,2025-04-29 23:04:23.287000000
37373,37,1,176,1,2025-04-29 23:04:17.403000000
37373,37,2,177,1,2025-04-29 23:04:17.403000000
37373,41,1,176,1,2025-04-29 23:04:17.407000000
37373,41,2,177,1,2025-04-29 23:04:17.407000000
37379,37,1,263,1,2025-04-29 23:04:23.943000000
37379,42,1,263,1,2025-04-29 23:04:23.950000000
37387,25,1,0,1,2025-04-29 23:04:23.950000000
37398,21,1,1,1,2025-04-29 23:04:16.787000000
37421,24,1,177,1,2025-04-29 23:04:23.340000000
37421,24,2,263,1,2025-04-29 23:04:23.340000000
37421,32,1,177,1,2025-04-29 23:04:23.360000000
37421,32,2,263,1,2025-04-29 23:04:23.360000000
37421,35,1,0,1,2025-12-17 19:22:00.783000000
37475,17,1,156,1,2025-04-29 23:04:23.127000000
37475,17,2,55,1,2025-04-29 23:04:23.130000000
37475,17,3,194,1,2025-04-29 23:04:23.137000000
37502,18,1,156,1,2025-04-29 23:04:17.410000000
37502,18,2,55,1,2025-04-29 23:04:17.410000000
37502,18,3,194,1,2025-04-29 23:04:17.410000000
37502,21,1,156,1,2025-04-29 23:04:17.413000000
37502,21,2,55,1,2025-04-29 23:04:17.413000000
37502,21,3,194,1,2025-04-29 23:04:17.417000000
37504,16,1,156,1,2025-04-29 23:04:17.417000000
37504,16,2,55,1,2025-04-29 23:04:17.420000000
37504,16,3,194,1,2025-04-29 23:04:17.420000000
37504,17,1,156,1,2025-04-29 23:04:17.417000000
37504,17,2,55,1,2025-04-29 23:04:17.420000000
37504,17,3,194,1,2025-04-29 23:04:17.420000000
37531,20,1,0,1,2025-04-29 23:04:23.950000000
37535,18,1,0,1,2025-04-29 23:04:23.763000000
37537,18,1,156,1,2025-04-29 23:04:19.073000000
37537,18,2,55,1,2025-04-29 23:04:19.077000000
37537,18,3,194,1,2025-04-29 23:04:19.077000000
37539,15,1,0,1,2025-04-29 23:04:19.077000000
37539,17,1,0,1,2025-04-29 23:04:19.080000000
37547,17,1,0,1,2025-04-29 23:04:17.427000000
37547,21,1,0,1,2025-04-29 23:04:17.427000000
37547,22,1,0,1,2025-04-29 23:04:17.427000000
37549,17,1,0,1,2025-04-29 23:04:17.427000000
37549,21,1,0,1,2025-04-29 23:04:17.427000000
37549,22,1,0,1,2025-04-29 23:04:17.427000000
37561,15,1,0,1,2025-04-29 23:04:16.787000000
37561,20,1,0,1,2025-04-29 23:04:16.793000000
37564,9,1,156,1,2019-01-04 00:52:01.297000000
37564,9,2,55,1,2019-01-04 00:52:19.970000000
37564,9,3,194,1,2019-01-04 00:52:31.927000000
37564,12,1,156,1,2025-04-29 23:04:16.793000000
37564,12,2,55,1,2025-04-29 23:04:16.797000000
37564,12,3,194,1,2025-04-29 23:04:16.797000000
37575,20,1,156,1,2025-04-29 23:04:19.563000000
37575,20,2,194,1,2025-04-29 23:04:19.567000000
37575,21,1,156,1,2025-04-29 23:04:19.573000000
37575,21,2,194,1,2025-04-29 23:04:19.580000000
37578,27,1,0,1,2025-04-29 23:04:19.580000000
37578,28,1,0,1,2025-04-29 23:04:19.583000000
37581,24,1,0,1,2025-04-29 23:04:23.950000000
37598,19,1,0,1,2025-04-29 23:04:19.587000000
37598,20,1,0,1,2025-04-29 23:04:19.587000000
37598,21,1,0,1,2025-04-29 23:04:19.587000000
37602,15,1,0,1,2025-04-29 23:04:23.953000000
37602,18,1,0,1,2025-04-29 23:04:23.953000000
37606,13,1,198,1,2025-04-29 23:04:23.180000000
37606,13,2,372,1,2025-04-29 23:04:23.183000000
37606,17,1,198,1,2025-04-30 16:32:25.780000000
37606,17,2,372,2,2025-04-30 16:32:25.790000000
37608,18,1,0,1,2025-04-29 23:04:19.587000000
37608,19,1,0,1,2025-04-29 23:04:19.587000000
37608,21,1,0,1,2025-04-29 23:04:19.587000000
37616,13,1,0,1,2025-04-29 23:04:17.427000000
37616,15,1,0,1,2025-04-29 23:04:17.430000000
37616,16,1,0,1,2025-04-29 23:04:17.430000000
37618,13,1,0,1,2025-04-29 23:04:17.430000000
37618,15,1,0,1,2025-04-29 23:04:17.430000000
37618,16,1,0,1,2025-04-29 23:04:17.430000000
37620,15,1,0,1,2025-04-29 23:04:17.433000000
37620,16,1,0,1,2025-04-29 23:04:17.433000000
37622,15,1,0,1,2025-04-29 23:04:17.433000000
37622,17,1,0,1,2025-04-29 23:04:17.433000000
37622,18,1,0,1,2025-04-29 23:04:17.433000000
37628,21,1,253,1,2025-04-29 23:04:17.437000000
37628,24,1,253,1,2025-04-29 23:04:17.437000000
37630,20,1,253,1,2025-04-29 23:04:17.440000000
37630,21,1,253,1,2025-04-29 23:04:17.440000000
37632,26,1,240,1,2025-04-29 23:04:23.953000000
37633,26,1,16,1,2025-04-29 23:04:23.957000000
37638,31,1,0,1,2025-04-29 23:04:23.960000000
37641,16,1,11,1,2025-04-29 23:04:23.963000000
37641,16,2,283,1,2025-04-29 23:04:23.963000000
37641,16,3,284,1,2025-04-29 23:04:23.967000000
37642,18,4,135,1,2025-04-29 23:04:23.970000000
37642,18,5,15,1,2025-04-29 23:04:23.973000000
37642,18,6,11,1,2025-04-29 23:04:23.973000000
37643,24,1,171,1,2025-04-29 23:04:23.973000000
37644,22,1,0,1,2025-04-29 23:04:23.977000000
37663,18,1,0,1,2025-04-29 23:04:19.080000000
37663,20,1,0,1,2025-04-30 19:08:30.617000000
37725,41,1,0,1,2025-04-29 23:04:15.340000000
37725,44,1,0,1,2025-04-29 23:04:15.340000000
37729,24,1,0,1,2025-04-29 23:04:17.440000000
37729,25,1,0,1,2025-04-29 23:04:17.440000000
37738,22,1,0,1,2025-04-29 23:04:17.443000000
37738,23,1,0,1,2025-04-29 23:04:17.443000000
37748,26,1,0,1,2025-04-29 23:04:17.443000000
37748,28,1,0,1,2025-04-29 23:04:17.443000000
37748,30,1,0,1,2025-04-29 23:04:17.443000000
37748,31,1,0,1,2025-04-29 23:04:17.443000000
37750,26,1,0,1,2025-04-29 23:04:17.443000000
37750,29,1,0,1,2025-04-29 23:04:17.443000000
37750,31,1,0,1,2025-04-29 23:04:17.443000000
37750,32,1,0,1,2025-04-29 23:04:17.443000000
37761,22,1,0,1,2025-04-29 23:04:23.980000000
37772,14,1,0,1,2025-04-29 23:04:19.083000000
37774,15,1,371,1,2025-04-29 23:04:23.980000000
37779,16,1,0,1,2025-04-29 23:04:23.983000000
37790,19,1,0,1,2025-04-29 23:04:19.590000000
37790,20,1,0,1,2025-04-29 23:04:19.590000000
37792,16,1,152,1,2025-04-29 23:04:23.290000000
37792,16,2,268,1,2025-04-29 23:04:23.293000000
37794,18,1,0,1,2025-04-29 23:04:15.340000000
37794,23,1,0,1,2025-04-29 23:04:15.340000000
37798,13,1,152,1,2025-04-29 23:04:16.800000000
37798,13,2,268,1,2025-04-29 23:04:16.800000000
37800,19,1,266,1,2025-04-29 23:04:16.800000000
37800,19,2,155,1,2025-04-29 23:04:16.803000000
37810,17,1,198,1,2025-04-29 23:04:23.190000000
37810,17,2,372,1,2025-04-29 23:04:23.197000000
37822,16,1,0,1,2025-04-29 23:04:17.447000000
37822,18,1,0,1,2025-04-29 23:04:17.447000000
37822,19,1,0,1,2025-04-29 23:04:17.447000000
37824,16,1,0,1,2025-04-29 23:04:17.447000000
37824,18,1,0,1,2025-04-29 23:04:17.447000000
37824,19,1,0,1,2025-04-29 23:04:17.447000000
37826,28,1,313,1,2025-04-29 23:04:23.987000000
37832,20,1,0,1,2025-04-29 23:04:19.590000000
37832,22,1,0,1,2025-04-29 23:04:19.590000000
37832,23,1,0,1,2025-04-29 23:04:19.590000000
37848,18,1,0,1,2025-04-29 23:04:23.990000000
37851,13,1,0,1,2025-04-29 23:04:22.837000000
37851,14,1,0,1,2025-04-29 23:04:22.837000000
37857,20,1,0,1,2025-04-29 23:04:15.343000000
37863,25,1,0,1,2025-04-29 23:04:23.990000000
37870,19,1,372,1,2025-04-29 23:04:15.347000000
37873,14,1,12,1,2025-04-29 23:04:23.990000000
37887,24,1,0,1,2025-04-29 23:04:17.447000000
37887,25,1,0,1,2025-04-29 23:04:17.447000000
37891,23,1,0,1,2025-04-29 23:04:17.450000000
37891,24,1,0,1,2025-04-29 23:04:17.450000000
37893,30,1,201,1,2025-04-29 23:04:23.297000000
37897,15,1,372,1,2025-04-29 23:04:17.450000000
37897,17,1,372,1,2025-04-29 23:04:17.450000000
37897,18,1,372,1,2025-04-29 23:04:17.450000000
37899,13,1,372,1,2025-04-29 23:04:17.450000000
37899,14,1,372,1,2025-04-29 23:04:17.450000000
37903,17,1,372,1,2025-04-29 23:04:19.590000000
37903,18,1,372,1,2025-04-29 23:04:19.590000000
37905,16,1,0,1,2025-04-29 23:04:19.593000000
37905,17,1,0,1,2025-04-29 23:04:19.593000000
37913,13,1,0,1,2025-04-29 23:04:19.087000000
37913,15,1,0,1,2025-04-30 19:09:40.723000000
37919,12,1,0,1,2025-04-29 23:04:19.087000000
37921,16,1,372,1,2025-04-29 23:04:19.090000000
37921,18,1,372,1,2025-04-29 23:04:19.090000000
38014,8,1,0,1,2025-04-29 23:04:22.987000000
38016,17,1,0,1,2025-04-29 23:04:19.597000000
38016,18,1,0,1,2025-04-29 23:04:19.597000000
38016,19,1,0,1,2025-04-29 23:04:19.597000000
38016,21,1,0,1,2025-04-29 23:04:19.597000000
38018,16,1,0,1,2025-04-29 23:04:19.090000000
38018,18,1,0,1,2025-04-29 23:04:19.090000000
38026,26,1,0,1,2025-04-29 23:04:23.993000000
38026,28,1,0,1,2025-04-29 23:04:23.993000000
38033,13,1,313,1,2025-04-29 23:04:23.993000000
38043,9,1,372,1,2025-04-29 23:04:15.350000000
38043,14,1,372,1,2025-04-29 23:04:15.353000000
38045,17,1,372,1,2025-04-29 23:04:15.353000000
38047,13,1,372,1,2025-04-29 23:04:15.357000000
38051,17,1,0,1,2025-04-29 23:04:15.360000000
38065,11,1,372,1,2025-04-29 23:04:19.597000000
38067,12,1,372,1,2025-04-29 23:04:19.600000000
38067,13,1,372,1,2025-04-29 23:04:19.600000000
38070,10,1,372,1,2025-04-29 23:04:19.600000000
38070,11,1,372,1,2025-04-29 23:04:19.603000000
38111,9,1,0,1,2025-04-29 23:04:19.607000000
38111,10,1,0,1,2025-04-29 23:04:19.607000000
38119,10,1,372,1,2025-04-29 23:04:17.453000000
38121,10,1,372,1,2025-04-29 23:04:17.457000000
38123,11,1,372,1,2025-04-29 23:04:17.457000000
38125,10,1,372,1,2025-04-29 23:04:17.460000000
38151,6,1,0,1,2025-04-29 23:04:17.460000000
38151,8,1,0,1,2025-04-29 23:04:17.460000000
38153,7,1,0,1,2025-04-29 23:04:17.460000000
38158,9,1,372,1,2025-04-29 23:04:19.093000000
38168,9,1,372,1,2025-04-29 23:04:19.097000000
38168,11,1,372,1,2025-04-29 23:04:19.100000000
38176,11,1,372,1,2025-04-29 23:04:19.103000000
38178,9,1,0,1,2025-04-29 23:04:19.103000000
38201,21,1,0,1,2025-04-29 23:04:19.607000000
38201,22,1,0,1,2025-04-29 23:04:19.607000000
38201,25,1,0,1,2025-04-29 23:04:19.607000000
38211,11,1,0,1,2025-04-29 23:04:19.107000000
38211,13,1,0,1,2025-04-29 23:04:19.107000000
38211,15,1,0,1,2025-04-29 23:04:19.107000000
38213,11,1,0,1,2025-04-29 23:04:19.110000000
38223,19,1,0,1,2025-04-29 23:04:23.300000000
38227,19,1,0,1,2025-04-29 23:04:16.803000000
38229,27,1,0,1,2025-04-29 23:04:23.303000000
38231,19,1,201,1,2025-04-29 23:04:16.807000000
38233,6,1,0,1,2025-04-29 23:04:16.807000000
38238,10,1,0,1,2025-04-29 23:04:15.360000000
38238,13,1,0,1,2025-04-29 23:04:15.360000000
38240,26,1,0,1,2025-04-29 23:04:15.363000000
38249,20,1,0,1,2025-04-29 23:04:19.610000000
38249,21,1,0,1,2025-04-29 23:04:19.613000000
38268,9,1,0,1,2025-04-29 23:04:19.613000000
38268,10,1,0,1,2025-04-29 23:04:19.613000000
38274,10,1,0,1,2025-04-29 23:04:15.367000000
38276,8,1,240,1,2025-04-29 23:04:23.997000000
38276,8,2,226,1,2025-04-29 23:04:24
38276,8,3,330,1,2025-04-29 23:04:24
38278,24,1,176,1,2025-04-29 23:04:24.007000000
38278,35,1,176,2,2025-04-30 17:17:43.463000000
38284,10,1,0,1,2025-04-29 23:04:19.617000000
38284,12,1,0,1,2025-04-29 23:04:19.617000000
38284,13,1,0,1,2025-04-29 23:04:19.617000000
38288,10,1,0,1,2025-04-29 23:04:19.617000000
38292,14,1,0,1,2025-04-29 23:04:15.367000000
38292,17,1,0,1,2025-04-29 23:04:15.367000000
38294,19,1,333,1,2025-04-29 23:04:15.367000000
38294,22,1,333,1,2025-04-29 23:04:15.370000000
38294,24,1,333,1,2025-04-29 23:04:15.370000000
