"lcd_id","lcd_version","hcpc_code_id","hcpc_code_version","hcpc_code_group","range","last_updated","long_description","short_description"
"33686","41","L2200","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, LIMITED ANKLE MOTION, EACH JOINT","Limited ankle motion ea jnt"
"33686","41","L2210","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, DORSIFLEXION ASSIST (PLANTAR FLEXION RESIST), EACH JOINT","Dorsiflexion assist each joi"
"33686","41","L2220","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, DORSIFLEXION AND PLANTAR FLEXION ASSIST/RESIST, EACH JOINT","Dorsi & plantar flex ass/res"
"33686","41","L2230","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, SPLIT FLAT CALIPER STIRRUPS AND PLATE ATTACHMENT","Split flat caliper stirr & p"
"33686","41","L2232","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, ROCKER BOTTOM FOR TOTAL CONTACT ANKLE FOOT ORTHOSIS, FOR CUSTOM FABRICATED ORTHOSIS ONLY","Rocker bottom, contact afo"
"33686","41","L2240","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, ROUND CALIPER AND PLATE ATTACHMENT","Round caliper and plate atta"
"33686","41","L2250","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, FOOT PLATE, MOLDED TO PATIENT MODEL, STIRRUP ATTACHMENT","Foot plate molded stirrup at"
"33686","41","L2260","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, REINFORCED SOLID STIRRUP (SCOTT-CRAIG TYPE)","Reinforced solid stirrup"
"33686","41","L2265","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, LONG TONGUE STIRRUP","Long tongue stirrup"
"33686","41","L2270","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, VARUS/VALGUS CORRECTION ('T') STRAP, PADDED/LINED OR MALLEOLUS PAD","Varus/valgus strap padded/li"
"33686","41","L2275","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, VARUS/VALGUS CORRECTION, PLASTIC MODIFICATION, PADDED/LINED","Plastic mod low ext pad/line"
"33686","41","L2280","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, MOLDED INNER BOOT","Molded inner boot"
"33686","41","L2300","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, ABDUCTION BAR (BILATERAL HIP INVOLVEMENT), JOINTED, ADJUSTABLE","Abduction bar jointed adjust"
"33686","41","L2310","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, ABDUCTION BAR-STRAIGHT","Abduction bar-straight"
"33686","41","L2320","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, NON-MOLDED LACER, FOR CUSTOM FABRICATED ORTHOSIS ONLY","Non-molded lacer"
"33686","41","L2330","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, LACER MOLDED TO PATIENT MODEL, FOR CUSTOM FABRICATED ORTHOSIS ONLY","Lacer molded to patient mode"
"33686","41","L2335","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, ANTERIOR SWING BAND","Anterior swing band"
"33686","41","L2340","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, PRE-TIBIAL SHELL, MOLDED TO PATIENT MODEL","Pre-tibial shell molded to p"
"33686","41","L2350","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, PROSTHETIC TYPE, (BK) SOCKET, MOLDED TO PATIENT MODEL, (USED FOR 'PTB' 'AFO' ORTHOSES)","Prosthetic type socket molde"
"33686","41","L2360","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, EXTENDED STEEL SHANK","Extended steel shank"
"33686","41","L2370","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, PATTEN BOTTOM","Patten bottom"
"33686","41","L2375","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, TORSION CONTROL, ANKLE JOINT AND HALF SOLID STIRRUP","Torsion ank & half solid sti"
"33686","41","L2380","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, TORSION CONTROL, STRAIGHT KNEE JOINT, EACH JOINT","Torsion straight knee joint"
"33686","41","L2385","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, STRAIGHT KNEE JOINT, HEAVY DUTY, EACH JOINT","Straight knee joint heavy du"
"33686","41","L2387","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, POLYCENTRIC KNEE JOINT, FOR CUSTOM FABRICATED KNEE ANKLE FOOT ORTHOSIS, EACH JOINT","Add le poly knee custom kafo"
"33686","41","L2390","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, OFFSET KNEE JOINT, EACH JOINT","Offset knee joint each"
"33686","41","L2395","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, OFFSET KNEE JOINT, HEAVY DUTY, EACH JOINT","Offset knee joint heavy duty"
"33686","41","L2397","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, SUSPENSION SLEEVE","Suspension sleeve lower ext"
"33686","41","L2405","97","1","N","2025-03-25 17:40:03","ADDITION TO KNEE JOINT, DROP LOCK, EACH","Knee joint drop lock ea jnt"
"33686","41","L2415","97","1","N","2025-03-25 17:40:03","ADDITION TO KNEE LOCK WITH INTEGRATED RELEASE MECHANISM (BAIL, CABLE, OR EQUAL), ANY MATERIAL, EACH JOINT","Knee joint cam lock each joi"
"33686","41","L2425","97","1","N","2025-03-25 17:40:03","ADDITION TO KNEE JOINT, DISC OR DIAL LOCK FOR ADJUSTABLE KNEE FLEXION, EACH JOINT","Knee disc/dial lock/adj flex"
"33686","41","L2430","97","1","N","2025-03-25 17:40:03","ADDITION TO KNEE JOINT, RATCHET LOCK FOR ACTIVE AND PROGRESSIVE KNEE EXTENSION, EACH JOINT","Knee jnt ratchet lock ea jnt"
"33686","41","L2492","97","1","N","2025-03-25 17:40:03","ADDITION TO KNEE JOINT, LIFT LOOP FOR DROP LOCK RING","Knee lift loop drop lock rin"
"33686","41","L2500","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, THIGH/WEIGHT BEARING, GLUTEAL/ ISCHIAL WEIGHT BEARING, RING","Thi/glut/ischia wgt bearing"
"33686","41","L2510","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, THIGH/WEIGHT BEARING, QUADRI- LATERAL BRIM, MOLDED TO PATIENT MODEL","Th/wght bear quad-lat brim m"
"33686","41","L2520","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, THIGH/WEIGHT BEARING, QUADRI- LATERAL BRIM, CUSTOM FITTED","Th/wght bear quad-lat brim c"
"33686","41","L2525","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, THIGH/WEIGHT BEARING, ISCHIAL CONTAINMENT/NARROW M-L BRIM MOLDED TO PATIENT MODEL","Th/wght bear nar m-l brim mo"
"33686","41","L2526","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, THIGH/WEIGHT BEARING, ISCHIAL CONTAINMENT/NARROW M-L BRIM, CUSTOM FITTED","Th/wght bear nar m-l brim cu"
"33686","41","L2530","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, THIGH-WEIGHT BEARING, LACER, NON-MOLDED","Thigh/wght bear lacer non-mo"
"33686","41","L2540","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, THIGH/WEIGHT BEARING, LACER, MOLDED TO PATIENT MODEL","Thigh/wght bear lacer molded"
"33686","41","L2550","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY, THIGH/WEIGHT BEARING, HIGH ROLL CUFF","Thigh/wght bear high roll cu"
"33686","41","L2750","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, PLATING CHROME OR NICKEL, PER BAR","Plating chrome/nickel pr bar"
"33686","41","L2755","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, HIGH STRENGTH, LIGHTWEIGHT MATERIAL, ALL HYBRID LAMINATION/PREPREG COMPOSITE, PER SEGMENT, FOR CUSTOM FABRICATED ORTHOSIS ONLY","Carbon graphite lamination"
"33686","41","L2760","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, EXTENSION, PER EXTENSION, PER BAR (FOR LINEAL ADJUSTMENT FOR GROWTH)","Extension per extension per"
"33686","41","L2768","97","1","N","2025-03-25 17:40:03","ORTHOTIC SIDE BAR DISCONNECT DEVICE, PER BAR","Ortho sidebar disconnect"
"33686","41","L2780","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, NON-CORROSIVE FINISH, PER BAR","Non-corrosive finish"
"33686","41","L2785","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, DROP LOCK RETAINER, EACH","Drop lock retainer each"
"33686","41","L2795","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, KNEE CONTROL, FULL KNEECAP","Knee control full kneecap"
"33686","41","L2800","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, KNEE CONTROL, KNEE CAP, MEDIAL OR LATERAL PULL, FOR USE WITH CUSTOM FABRICATED ORTHOSIS ONLY","Knee cap medial or lateral p"
"33686","41","L2810","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, KNEE CONTROL, CONDYLAR PAD","Knee control condylar pad"
"33686","41","L2820","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, SOFT INTERFACE FOR MOLDED PLASTIC, BELOW KNEE SECTION","Soft interface below knee se"
"33686","41","L2830","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, SOFT INTERFACE FOR MOLDED PLASTIC, ABOVE KNEE SECTION","Soft interface above knee se"
"33686","41","L2840","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, TIBIAL LENGTH SOCK, FRACTURE OR EQUAL, EACH","Tibial length sock fx or equ"
"33686","41","L2850","97","1","N","2025-03-25 17:40:03","ADDITION TO LOWER EXTREMITY ORTHOSIS, FEMORAL LENGTH SOCK, FRACTURE OR EQUAL, EACH","Femoral lgth sock fx or equa"
"33686","41","L2999","97","1","N","2025-03-25 17:40:03","LOWER EXTREMITY ORTHOSES, NOT OTHERWISE SPECIFIED","Lower extremity orthosis nos"
"33686","41","L4002","97","1","N","2025-03-25 17:40:03","REPLACEMENT STRAP, ANY ORTHOSIS, INCLUDES ALL COMPONENTS, ANY LENGTH, ANY TYPE","Replace strap, any orthosis"
"33686","41","L4010","97","1","N","2025-03-25 17:40:03","REPLACE TRILATERAL SOCKET BRIM","Replace trilateral socket br"
"33686","41","L4020","97","1","N","2025-03-25 17:40:03","REPLACE QUADRILATERAL SOCKET BRIM, MOLDED TO PATIENT MODEL","Replace quadlat socket brim"
"33686","41","L4030","97","1","N","2025-03-25 17:40:03","REPLACE QUADRILATERAL SOCKET BRIM, CUSTOM FITTED","Replace socket brim cust fit"
"33686","41","L4040","97","1","N","2025-03-25 17:40:03","REPLACE MOLDED THIGH LACER, FOR CUSTOM FABRICATED ORTHOSIS ONLY","Replace molded thigh lacer"
"33686","41","L4045","97","1","N","2025-03-25 17:40:03","REPLACE NON-MOLDED THIGH LACER, FOR CUSTOM FABRICATED ORTHOSIS ONLY","Replace non-molded thigh lac"
"33686","41","L4050","97","1","N","2025-03-25 17:40:03","REPLACE MOLDED CALF LACER, FOR CUSTOM FABRICATED ORTHOSIS ONLY","Replace molded calf lacer"
"33686","41","L4055","97","1","N","2025-03-25 17:40:03","REPLACE NON-MOLDED CALF LACER, FOR CUSTOM FABRICATED ORTHOSIS ONLY","Replace non-molded calf lace"
"33686","41","L4060","97","1","N","2025-03-25 17:40:03","REPLACE HIGH ROLL CUFF","Replace high roll cuff"
"33686","41","L4070","97","1","N","2025-03-25 17:40:03","REPLACE PROXIMAL AND DISTAL UPRIGHT FOR KAFO","Replace prox & dist upright"
"33686","41","L4080","97","1","N","2025-03-25 17:40:03","REPLACE METAL BANDS KAFO, PROXIMAL THIGH","Repl met band kafo-afo prox"
"33686","41","L4090","97","1","N","2025-03-25 17:40:03","REPLACE METAL BANDS KAFO-AFO, CALF OR DISTAL THIGH","Repl met band kafo-afo calf/"
"33686","41","L4100","97","1","N","2025-03-25 17:40:03","REPLACE LEATHER CUFF KAFO, PROXIMAL THIGH","Repl leath cuff kafo prox th"
"33686","41","L4110","97","1","N","2025-03-25 17:40:03","REPLACE LEATHER CUFF KAFO-AFO, CALF OR DISTAL THIGH","Repl leath cuff kafo-afo cal"
"33686","41","L4130","97","1","N","2025-03-25 17:40:03","REPLACE PRETIBIAL SHELL","Replace pretibial shell"
"33686","41","L4205","97","1","N","2025-03-25 17:40:03","REPAIR OF ORTHOTIC DEVICE, LABOR COMPONENT, PER 15 MINUTES","Ortho dvc repair per 15 min"
"33686","41","L4210","97","1","N","2025-03-25 17:40:03","REPAIR OF ORTHOTIC DEVICE, REPAIR OR REPLACE MINOR PARTS","Orth dev repair/repl minor p"
"33686","41","L4350","97","1","N","2025-03-25 17:40:03","ANKLE CONTROL ORTHOSIS, STIRRUP STYLE, RIGID, INCLUDES ANY TYPE INTERFACE (E.G., PNEUMATIC, GEL), PREFABRICATED, OFF-THE-SHELF","Ankle control ortho pre ots"
"33686","41","L4360","97","1","N","2025-03-25 17:40:03","WALKING BOOT, PNEUMATIC AND/OR VACUUM, WITH OR WITHOUT JOINTS, WITH OR WITHOUT INTERFACE MATERIAL, PREFABRICATED ITEM THAT HAS BEEN TRIMMED, BENT, MOLDED, ASSEMBLED, OR OTHERWISE CUSTOMIZED TO FIT A SPECIFIC PATIENT BY AN INDIVIDUAL WITH EXPERTISE","Pneumat walking boot pre cst"
"33686","41","L4361","97","1","N","2025-03-25 17:40:03","WALKING BOOT, PNEUMATIC AND/OR VACUUM, WITH OR WITHOUT JOINTS, WITH OR WITHOUT INTERFACE MATERIAL, PREFABRICATED, OFF-THE-SHELF","Pneuma/vac walk boot pre ots"
"33686","41","L4370","97","1","N","2025-03-25 17:40:03","PNEUMATIC FULL LEG SPLINT, PREFABRICATED, OFF-THE-SHELF","Pneum full leg splnt pre ots"
"33686","41","L4386","97","1","N","2025-03-25 17:40:03","WALKING BOOT, NON-PNEUMATIC, WITH OR WITHOUT JOINTS, WITH OR WITHOUT INTERFACE MATERIAL, PREFABRICATED ITEM THAT HAS BEEN TRIMMED, BENT, MOLDED, ASSEMBLED, OR OTHERWISE CUSTOMIZED TO FIT A SPECIFIC PATIENT BY AN INDIVIDUAL WITH EXPERTISE","Non-pneum walk boot pre cst"
"33686","41","L4387","97","1","N","2025-03-25 17:40:03","WALKING BOOT, NON-PNEUMATIC, WITH OR WITHOUT JOINTS, WITH OR WITHOUT INTERFACE MATERIAL, PREFABRICATED, OFF-THE-SHELF","Non-pneum walk boot pre ots"
"33686","41","L4392","97","1","N","2025-03-25 17:40:03","REPLACEMENT, SOFT INTERFACE MATERIAL, STATIC AFO","Replace afo soft interface"
"33686","41","L4394","97","1","N","2025-03-25 17:40:03","REPLACE SOFT INTERFACE MATERIAL, FOOT DROP SPLINT","Replace foot drop spint"
"33686","41","L4396","97","1","N","2025-03-25 17:40:03","STATIC OR DYNAMIC ANKLE FOOT ORTHOSIS, INCLUDING SOFT INTERFACE MATERIAL, ADJUSTABLE FOR FIT, FOR POSITIONING, MAY BE USED FOR MINIMAL AMBULATION, PREFABRICATED ITEM THAT HAS BEEN TRIMMED, BENT, MOLDED, ASSEMBLED, OR OTHERWISE CUSTOMIZED TO FIT A SPECIFIC PATIENT BY AN INDIVIDUAL WITH EXPERTISE","Static or dynami afo pre cst"
"33686","41","L4397","97","1","N","2025-03-25 17:40:03","STATIC OR DYNAMIC ANKLE FOOT ORTHOSIS, INCLUDING SOFT INTERFACE MATERIAL, ADJUSTABLE FOR FIT, FOR POSITIONING, MAY BE USED FOR MINIMAL AMBULATION, PREFABRICATED, OFF-THE-SHELF","Static or dynami afo pre ots"
"33686","41","L4398","97","1","N","2025-03-25 17:40:03","FOOT DROP SPLINT, RECUMBENT POSITIONING DEVICE, PREFABRICATED, OFF-THE-SHELF","Foot drop splint pre ots"
"33686","41","L4631","97","1","N","2025-03-25 17:40:03","ANKLE FOOT ORTHOSIS, WALKING BOOT TYPE, VARUS/VALGUS CORRECTION, ROCKER BOTTOM, ANTERIOR TIBIAL SHELL, SOFT INTERFACE, CUSTOM ARCH SUPPORT, PLASTIC OR OTHER MATERIAL, INCLUDES STRAPS AND CLOSURES, CUSTOM FABRICATED","Afo, walk boot type, cus fab"
"33690","20","A9999","75","1","N","2020-02-13 15:00:35","MISCELLANEOUS DME SUPPLY OR ACCESSORY, NOT OTHERWISE SPECIFIED","Dme supply or accessory, nos"
"33690","20","E0617","75","1","N","2020-02-13 15:00:35","EXTERNAL DEFIBRILLATOR WITH INTEGRATED ELECTROCARDIOGRAM ANALYSIS","Automatic ext defibrillator"
"33690","20","K0606","75","1","N","2020-02-13 15:00:35","AUTOMATIC EXTERNAL DEFIBRILLATOR, WITH INTEGRATED ELECTROCARDIOGRAM ANALYSIS, GARMENT TYPE","Aed garment w elec analysis"
"33690","20","K0607","75","1","N","2020-02-13 15:00:35","REPLACEMENT BATTERY FOR AUTOMATED EXTERNAL DEFIBRILLATOR, GARMENT TYPE ONLY, EACH","Repl batt for aed"
"33690","20","K0608","75","1","N","2020-02-13 15:00:35","REPLACEMENT GARMENT FOR USE WITH AUTOMATED EXTERNAL DEFIBRILLATOR, EACH","Repl garment for aed"
"33690","20","K0609","75","1","N","2020-02-13 15:00:35","REPLACEMENT ELECTRODES FOR USE WITH AUTOMATED EXTERNAL DEFIBRILLATOR, GARMENT TYPE ONLY, EACH","Repl electrode for aed"
"33692","21","E0194","79","1","N","2021-03-11 17:42:07","AIR FLUIDIZED BED","Air fluidized bed"
"33718","52","A4604","91","2","N","2023-12-07 15:39:56","TUBING WITH INTEGRATED HEATING ELEMENT FOR USE WITH POSITIVE AIRWAY PRESSURE DEVICE","Tubing with heating element"
"33718","52","A7027","91","2","N","2023-12-07 15:39:56","COMBINATION ORAL/NASAL MASK, USED WITH CONTINUOUS POSITIVE AIRWAY PRESSURE DEVICE, EACH","Combination oral/nasal mask"
"33718","52","A7028","91","2","N","2023-12-07 15:39:56","ORAL CUSHION FOR COMBINATION ORAL/NASAL MASK, REPLACEMENT ONLY, EACH","Repl oral cushion combo mask"
"33718","52","A7029","91","2","N","2023-12-07 15:39:56","NASAL PILLOWS FOR COMBINATION ORAL/NASAL MASK, REPLACEMENT ONLY, PAIR","Repl nasal pillow comb mask"
"33718","52","A7030","91","2","N","2023-12-07 15:39:56","FULL FACE MASK USED WITH POSITIVE AIRWAY PRESSURE DEVICE, EACH","Cpap full face mask"
"33718","52","A7031","91","2","N","2023-12-07 15:39:56","FACE MASK INTERFACE, REPLACEMENT FOR FULL FACE MASK, EACH","Replacement facemask interfa"
"33718","52","A7032","91","2","N","2023-12-07 15:39:56","CUSHION FOR USE ON NASAL MASK INTERFACE, REPLACEMENT ONLY, EACH","Replacement nasal cushion"
"33718","52","A7033","91","2","N","2023-12-07 15:39:56","PILLOW FOR USE ON NASAL CANNULA TYPE INTERFACE, REPLACEMENT ONLY, PAIR","Replacement nasal pillows"
"33718","52","A7034","91","2","N","2023-12-07 15:39:56","NASAL INTERFACE (MASK OR CANNULA TYPE) USED WITH POSITIVE AIRWAY PRESSURE DEVICE, WITH OR WITHOUT HEAD STRAP","Nasal application device"
"33718","52","A7035","91","2","N","2023-12-07 15:39:56","HEADGEAR USED WITH POSITIVE AIRWAY PRESSURE DEVICE","Pos airway press headgear"
"33718","52","A7036","91","2","N","2023-12-07 15:39:56","CHINSTRAP USED WITH POSITIVE AIRWAY PRESSURE DEVICE","Pos airway press chinstrap"
"33718","52","A7037","91","2","N","2023-12-07 15:39:56","TUBING USED WITH POSITIVE AIRWAY PRESSURE DEVICE","Pos airway pressure tubing"
"33718","52","A7038","91","2","N","2023-12-07 15:39:56","FILTER, DISPOSABLE, USED WITH POSITIVE AIRWAY PRESSURE DEVICE","Pos airway pressure filter"
"33718","52","A7039","91","2","N","2023-12-07 15:39:56","FILTER, NON DISPOSABLE, USED WITH POSITIVE AIRWAY PRESSURE DEVICE","Filter, non disposable w pap"
"33718","52","A7044","91","2","N","2023-12-07 15:39:56","ORAL INTERFACE USED WITH POSITIVE AIRWAY PRESSURE DEVICE, EACH","Pap oral interface"
"33718","52","A7045","91","2","N","2023-12-07 15:39:56","EXHALATION PORT WITH OR WITHOUT SWIVEL USED WITH ACCESSORIES FOR POSITIVE AIRWAY DEVICES, REPLACEMENT ONLY","Repl exhalation port for pap"
"33718","52","A7046","91","2","N","2023-12-07 15:39:56","WATER CHAMBER FOR HUMIDIFIER, USED WITH POSITIVE AIRWAY PRESSURE DEVICE, REPLACEMENT, EACH","Repl water chamber, pap dev"
"33718","52","E0470","91","1","N","2023-12-07 15:39:56","RESPIRATORY ASSIST DEVICE, BI-LEVEL PRESSURE CAPABILITY, WITHOUT BACKUP RATE FEATURE, USED WITH NONINVASIVE INTERFACE, E.G., NASAL OR FACIAL MASK (INTERMITTENT ASSIST DEVICE WITH CONTINUOUS POSITIVE AIRWAY PRESSURE DEVICE)","Rad w/o backup non-inv intfc"
"33718","52","E0471","91","1","N","2023-12-07 15:39:56","RESPIRATORY ASSIST DEVICE, BI-LEVEL PRESSURE CAPABILITY, WITH BACK-UP RATE FEATURE, USED WITH NONINVASIVE INTERFACE, E.G., NASAL OR FACIAL MASK (INTERMITTENT ASSIST DEVICE WITH CONTINUOUS POSITIVE AIRWAY PRESSURE DEVICE)","Rad w/backup non inv intrfc"
"33718","52","E0561","91","2","N","2023-12-07 15:39:56","HUMIDIFIER, NON-HEATED, USED WITH POSITIVE AIRWAY PRESSURE DEVICE","Humidifier nonheated w pap"
"33718","52","E0562","91","2","N","2023-12-07 15:39:56","HUMIDIFIER, HEATED, USED WITH POSITIVE AIRWAY PRESSURE DEVICE","Humidifier heated used w pap"
"33718","52","E0601","91","1","N","2023-12-07 15:39:56","CONTINUOUS POSITIVE AIRWAY PRESSURE (CPAP) DEVICE","Cont airway pressure device"
"33733","19","A4635","75","1","N","2020-02-13 15:03:55","UNDERARM PAD, CRUTCH, REPLACEMENT, EACH","Underarm crutch pad"
"33733","19","A4636","75","1","N","2020-02-13 15:03:55","REPLACEMENT, HANDGRIP, CANE, CRUTCH, OR WALKER, EACH","Handgrip for cane etc"
"33733","19","A4637","75","1","N","2020-02-13 15:03:55","REPLACEMENT, TIP, CANE, CRUTCH, WALKER, EACH.","Repl tip cane/crutch/walker"
"33733","19","A9270","75","1","N","2020-02-13 15:03:55","NON-COVERED ITEM OR SERVICE","Non-covered item or service"
"33733","19","E0100","75","1","N","2020-02-13 15:03:55","CANE, INCLUDES CANES OF ALL MATERIALS, ADJUSTABLE OR FIXED, WITH TIP","Cane adjust/fixed with tip"
"33733","19","E0105","75","1","N","2020-02-13 15:03:55","CANE, QUAD OR THREE PRONG, INCLUDES CANES OF ALL MATERIALS, ADJUSTABLE OR FIXED, WITH TIPS","Cane adjust/fixed quad/3 pro"
"33733","19","E0110","75","1","N","2020-02-13 15:03:55","CRUTCHES, FOREARM, INCLUDES CRUTCHES OF VARIOUS MATERIALS, ADJUSTABLE OR FIXED, PAIR, COMPLETE WITH TIPS AND HANDGRIPS","Crutch forearm pair"
"33733","19","E0111","75","1","N","2020-02-13 15:03:55","CRUTCH FOREARM, INCLUDES CRUTCHES OF VARIOUS MATERIALS, ADJUSTABLE OR FIXED, EACH, WITH TIP AND HANDGRIPS","Crutch forearm each"
"33733","19","E0112","75","1","N","2020-02-13 15:03:55","CRUTCHES UNDERARM, WOOD, ADJUSTABLE OR FIXED, PAIR, WITH PADS, TIPS AND HANDGRIPS","Crutch underarm pair wood"
"33733","19","E0113","75","1","N","2020-02-13 15:03:55","CRUTCH UNDERARM, WOOD, ADJUSTABLE OR FIXED, EACH, WITH PAD, TIP AND HANDGRIP","Crutch underarm each wood"
"33733","19","E0114","75","1","N","2020-02-13 15:03:55","CRUTCHES UNDERARM, OTHER THAN WOOD, ADJUSTABLE OR FIXED, PAIR, WITH PADS, TIPS AND HANDGRIPS","Crutch underarm pair no wood"
"33733","19","E0116","75","1","N","2020-02-13 15:03:55","CRUTCH, UNDERARM, OTHER THAN WOOD, ADJUSTABLE OR FIXED, WITH PAD, TIP, HANDGRIP, WITH OR WITHOUT SHOCK ABSORBER, EACH","Crutch underarm each no wood"
"33733","19","E0117","75","1","N","2020-02-13 15:03:55","CRUTCH, UNDERARM, ARTICULATING, SPRING ASSISTED, EACH","Underarm springassist crutch"
"33733","19","E0118","75","1","N","2020-02-13 15:03:55","CRUTCH SUBSTITUTE, LOWER LEG PLATFORM, WITH OR WITHOUT WHEELS, EACH","Crutch substitute"
"33733","19","E0153","75","1","N","2020-02-13 15:03:55","PLATFORM ATTACHMENT, FOREARM CRUTCH, EACH","Forearm crutch platform atta"
"33735","19","A9270","75","1","N","2020-02-13 15:07:16","NON-COVERED ITEM OR SERVICE","Non-covered item or service"
"33735","19","A9273","75","1","N","2020-02-13 15:07:16","COLD OR HOT FLUID BOTTLE, ICE CAP OR COLLAR, HEAT AND/OR COLD WRAP, ANY TYPE","Hot/cold botle/cap/col/wrap"
"33735","19","E0218","75","1","N","2020-02-13 15:07:16","FLUID CIRCULATING COLD PAD WITH PUMP, ANY TYPE","Fluid circ cold pad w pump"
"33736","20","E0163","75","1","N","2020-02-13 15:23:53","COMMODE CHAIR, MOBILE OR STATIONARY, WITH FIXED ARMS","Commode chair with fixed arm"
"33736","20","E0165","75","1","N","2020-02-13 15:23:53","COMMODE CHAIR, MOBILE OR STATIONARY, WITH DETACHABLE ARMS","Commode chair with detacharm"
"33736","20","E0167","75","1","N","2020-02-13 15:23:53","PAIL OR PAN FOR USE WITH COMMODE CHAIR, REPLACEMENT ONLY","Commode chair pail or pan"
"33736","20","E0168","75","1","N","2020-02-13 15:23:53","COMMODE CHAIR, EXTRA WIDE AND/OR HEAVY DUTY, STATIONARY OR MOBILE, WITH OR WITHOUT ARMS, ANY TYPE, EACH","Heavyduty/wide commode chair"
"33736","20","E0170","75","1","N","2020-02-13 15:23:53","COMMODE CHAIR WITH INTEGRATED SEAT LIFT MECHANISM, ELECTRIC, ANY TYPE","Commode chair electric"
"33736","20","E0171","75","1","N","2020-02-13 15:23:53","COMMODE CHAIR WITH INTEGRATED SEAT LIFT MECHANISM, NON-ELECTRIC, ANY TYPE","Commode chair non-electric"
"33736","20","E0172","75","1","N","2020-02-13 15:23:53","SEAT LIFT MECHANISM PLACED OVER OR ON TOP OF TOILET, ANY TYPE","Seat lift mechanism toilet"
"33736","20","E0175","75","1","N","2020-02-13 15:23:53","FOOT REST, FOR USE WITH COMMODE CHAIR, EACH","Commode chair foot rest"
"33736","20","E0244","75","1","N","2020-02-13 15:23:53","RAISED TOILET SEAT","Toilet seat raised"
