"lcd_id","lcd_version","related_num","r_article_id","r_article_version","r_lcd_id","r_lcd_version","r_contractor_id","last_updated"
"34573","28","1","56606","3","","","391","2019-05-28 18:14:01.687000000"
"34575","43","1","56215","3","","","374","2018-12-13 16:24:15.183000000"
"34575","43","2","","","37500","13","374","2018-12-13 16:24:21.790000000"
"34575","43","3","55354","11","","","391","2018-12-13 18:26:26.613000000"
"34576","67","1","56852","2","","","391","2019-08-05 18:13:23.463000000"
"34576","72","1","56852","2","","","391","2019-08-05 18:13:23.463000000"
"34577","64","1","55336","5","","","374","2017-05-09 18:53:20.910000000"
"34577","64","2","55546","2","","","374","2017-05-09 19:16:33.177000000"
"34577","64","3","","","37144","3","374","2017-05-09 19:17:08.033000000"
"34578","30","1","56584","4","","","391","2019-05-15 14:47:42.370000000"
"34580","57","1","56718","11","","","391","2020-08-14 15:15:41.437000000"
"34580","57","2","58289","2","","","391","2020-08-14 15:16:53.173000000"
"34580","57","3","","","38574","5","391","2020-08-14 15:17:58.423000000"
"34594","40","1","57478","3","","","143","2019-10-23 20:00:07.900000000"
"34594","42","1","57478","3","","","143","2019-10-23 20:00:07.900000000"
"34596","50","1","","","34771","4","143","2015-02-18 15:36:22"
"34596","50","2","56900","2","","","143","2019-08-19 17:58:26.140000000"
"34596","52","1","","","34771","4","143","2015-02-18 15:36:22"
"34596","52","2","56900","2","","","143","2019-08-19 17:58:26.140000000"
"34614","43","1","56394","2","","","143","2019-03-19 15:54:52.590000000"
"34615","40","1","57483","3","","","143","2019-10-23 19:30:18.990000000"
"34615","42","1","57483","3","","","143","2019-10-23 19:30:18.990000000"
"34616","42","1","57480","4","","","143","2019-10-23 15:27:51.647000000"
"34616","44","1","57480","4","","","143","2019-10-23 15:27:51.647000000"
"34623","36","1","57604","2","","","143","2019-10-30 11:44:17.907000000"
"34623","38","1","57604","2","","","143","2019-10-30 11:44:17.907000000"
"34624","40","1","57597","4","","","143","2019-11-01 16:38:00.060000000"
"34624","42","1","57597","4","","","143","2019-11-01 16:38:00.060000000"
"34633","49","1","57117","3","","","143","2019-12-11 14:06:28.987000000"
"34633","49","2","","","38446","3","143","2019-12-11 14:06:41.120000000"
"34633","49","3","56795","14","","","143","2019-12-16 17:15:36.147000000"
"34633","49","4","57844","2","","","143","2019-12-16 17:16:10.523000000"
"34633","50","1","57117","3","","","143","2019-12-11 14:06:28.987000000"
"34633","50","2","","","38446","3","143","2019-12-11 14:06:41.120000000"
"34633","50","3","56795","14","","","143","2019-12-16 17:15:36.147000000"
"34633","50","4","57844","2","","","143","2019-12-16 17:16:10.523000000"
"34633","52","1","57117","3","","","143","2019-12-11 14:06:28.987000000"
"34633","52","2","","","38446","3","143","2019-12-11 14:06:41.120000000"
"34633","52","3","56795","14","","","143","2019-12-16 17:15:36.147000000"
"34633","52","4","57844","2","","","143","2019-12-16 17:16:10.523000000"
"34633","54","1","57117","3","","","143","2019-12-11 14:06:28.987000000"
"34633","54","2","","","38446","3","143","2019-12-11 14:06:41.120000000"
"34633","54","3","56795","14","","","143","2019-12-16 17:15:36.147000000"
"34633","54","4","57844","2","","","143","2019-12-16 17:16:10.523000000"
"34635","34","1","58775","3","","","143","2021-09-14 19:39:30.073000000"
"34635","34","2","","","39052","3","143","2021-09-14 19:39:36.610000000"
"34635","34","3","57474","17","","","143","2021-09-22 13:42:53.393000000"
"34635","34","4","58907","2","","","143","2021-09-22 13:44:07.393000000"
"34635","36","1","58775","3","","","143","2021-09-14 19:39:30.073000000"
"34635","36","2","","","39052","3","143","2021-09-14 19:39:36.610000000"
"34635","36","3","57474","17","","","143","2021-09-22 13:42:53.393000000"
"34635","36","4","58907","2","","","143","2021-09-22 13:44:07.393000000"
"34636","36","1","57476","7","","","143","2021-02-02 20:41:36.427000000"
"34636","36","2","","","35490","20","143","2017-02-06 16:22:07.757000000"
"34636","38","1","54953","65","","","147","2025-12-19 12:54:39.400000000"
"34636","38","2","57476","7","","","143","2021-02-02 20:41:36.427000000"
"34636","38","3","","","35490","20","143","2017-02-06 16:22:07.757000000"
"34641","25","1","57598","7","","","143","2022-08-12 17:27:36.480000000"
"34641","25","2","","","39357","3","143","2022-08-12 17:27:47.337000000"
"34641","25","3","59237","2","","","143","2022-08-23 12:41:38.503000000"
"34645","49","1","59432","3","","","143","2023-09-14 17:39:03.320000000"
"34645","49","2","","","39622","3","143","2023-09-14 17:39:20.983000000"
"34645","49","3","56915","23","","","143","2023-09-21 12:13:04.417000000"
"34645","49","4","59562","2","","","143","2023-09-21 12:13:04.417000000"
"34645","51","1","59432","3","","","143","2023-09-14 17:39:03.320000000"
"34645","51","2","","","39622","3","143","2023-09-14 17:39:20.983000000"
"34645","51","3","56915","23","","","143","2023-09-21 12:13:04.417000000"
"34645","51","4","59562","2","","","143","2023-09-21 12:13:04.417000000"
"34646","26","1","57481","3","","","143","2019-10-23 15:01:23.913000000"
"34648","29","1","56907","16","","","143","2023-12-12 15:27:11.960000000"
"34648","29","2","59561","3","","","143","2023-12-12 15:27:11.967000000"
"34648","29","3","","","39721","3","143","2023-12-12 15:27:18.707000000"
"34648","29","4","59622","2","","","143","2023-12-20 13:42:43.800000000"
"34648","31","1","56907","16","","","143","2023-12-12 15:27:11.960000000"
"34648","31","2","59561","3","","","143","2023-12-12 15:27:11.967000000"
"34648","31","3","","","39721","3","143","2023-12-12 15:27:18.707000000"
"34648","31","4","59622","2","","","143","2023-12-20 13:42:43.800000000"
"34658","34","1","57484","3","","","143","2019-10-23 15:52:10.430000000"
"34658","36","1","57484","3","","","143","2019-10-23 15:52:10.430000000"
"34659","30","1","58466","3","","","143","2020-12-16 16:52:32.763000000"
"34659","30","2","","","38833","3","143","2020-12-16 16:52:45.120000000"
"34659","30","3","56395","10","","","143","2020-12-22 18:51:06.263000000"
"34659","30","4","58568","2","","","143","2020-12-22 18:51:06.267000000"
"34760","25","1","56916","2","","","143","2019-08-20 18:02:47.020000000"
"34760","27","1","56916","2","","","143","2019-08-20 18:02:47.020000000"
"34761","32","1","","","34598","6","143","2015-02-17 22:11:28"
"34761","32","2","57479","3","","","143","2019-10-24 16:45:30.927000000"
"34761","34","1","","","34598","6","143","2015-02-17 22:11:28"
"34761","34","2","57479","3","","","143","2019-10-24 16:45:30.927000000"
"34771","49","1","57554","2","","","143","2019-10-30 11:35:52.527000000"
"34821","21","1","55426","14","","","389","2017-05-02 13:33:42.850000000"
"34821","21","2","52713","2","","","140","2014-04-04 19:35:14"
"34823","27","1","52711","16","","","388","2019-07-12 23:56:28.013000000"
"34823","27","2","55426","58","","","388","2019-07-12 23:56:17.987000000"
"34823","27","3","56688","7","","","388","2019-07-12 23:53:22.220000000"
"34824","19","1","52712","2","","","140","2014-04-04 19:37:37"
"34824","19","2","55426","14","","","140","2017-04-20 14:29:33.707000000"
"34824","21","1","55426","14","","","140","2017-04-20 14:29:33.707000000"
"34824","21","2","52712","2","","","140","2014-04-04 19:37:37"
"34833","94","1","56602","12","","","331","2019-06-06 13:18:17.533000000"
"34856","62","1","","","36417","5","331","2016-01-27 19:55:04.823000000"
"34856","62","2","56643","2","","","331","2019-06-21 13:48:26.947000000"
"34856","63","1","","","36417","5","331","2016-01-27 19:55:04.823000000"
"34856","63","2","56643","2","","","331","2019-06-21 13:48:26.947000000"
"34859","34","1","57123","43","","","368","2023-10-20 13:19:21.680000000"
"34859","34","2","59568","5","","","368","2023-10-20 13:24:24.857000000"
"34859","34","3","","","39626","13","368","2023-10-20 13:23:53.633000000"
"34864","42","1","56897","5","","","331","2019-08-16 18:50:46.470000000"
"34864","43","1","56897","5","","","331","2019-08-16 18:50:46.470000000"
"34865","72","1","56805","3","","","331","2019-07-31 16:14:47.950000000"
"34869","42","1","57813","8","","","394","2022-01-18 13:53:51.107000000"
"34869","42","2","58977","3","","","394","2022-01-18 13:54:11.277000000"
"34869","42","3","","","38979","4","394","2022-01-18 13:54:26.253000000"
"34887","44","1","52998","27","","","331","2021-12-10 13:44:00.857000000"
"34887","44","2","58961","8","","","331","2021-12-10 13:44:16.383000000"
"34887","44","3","","","39098","10","331","2021-12-10 13:45:51.803000000"
"34887","53","1","52998","27","","","331","2021-12-10 13:44:00.857000000"
"34887","53","2","58961","8","","","331","2021-12-10 13:44:16.383000000"
"34887","53","3","","","39098","10","331","2021-12-10 13:45:51.803000000"
"34892","120","1","56670","50","","","331","2024-06-21 14:07:45.160000000"
"34892","120","2","59816","6","","","331","2024-06-21 14:06:43.890000000"
"34892","120","3","","","39778","44","331","2024-06-21 14:08:15.603000000"
"34892","123","1","56670","50","","","331","2024-06-21 14:07:45.160000000"
"34892","123","2","59816","6","","","331","2024-06-21 14:06:43.890000000"
"34892","123","3","","","39778","44","331","2024-06-21 14:08:15.603000000"
"34912","20","1","57450","3","","","368","2019-10-04 16:05:18.793000000"
"34912","20","2","57439","2","","","368","2019-10-04 16:05:57.660000000"
"34914","68","1","56416","4","","","331","2019-03-22 17:09:07.780000000"
"34924","79","1","55229","31","","","331","2020-11-06 11:51:06.657000000"
"34924","79","2","58378","5","","","331","2020-11-06 11:51:06.660000000"
"34924","79","3","","","35451","50","331","2023-11-15 13:21:36.153000000"
"34924","79","4","","","38716","11","331","2020-11-06 11:51:35.137000000"
"34924","79","5","","","39659","3","331","2023-07-11 11:26:08.943000000"
"34938","68","1","57113","7","","","331","2019-09-20 18:09:52.980000000"
"34961","48","1","53883","7","","","331","2019-04-18 20:11:45.770000000"
"34975","67","1","","","36420","6","331","2016-02-08 16:45:54.330000000"
"34975","67","2","","","35007","66","331","2017-12-19 18:52:41.157000000"
"34975","67","3","","","35448","51","331","2018-01-19 15:46:19.090000000"
"34975","67","4","56773","3","","","331","2019-07-31 16:13:34.753000000"
"34976","34","1","58686","3","","","368","2021-05-21 12:47:35.623000000"
"34976","34","2","","","38877","4","368","2021-05-21 12:48:02.823000000"
"34976","34","3","57872","5","","","368","2021-05-27 14:22:11.460000000"
"34998","33","1","57072","14","","","331","2022-10-21 14:38:31.470000000"
"34998","33","2","59262","6","","","331","2022-10-21 14:38:31.477000000"
"34998","33","3","","","39368","12","331","2022-10-21 15:23:20.450000000"
"35000","144","1","56199","102","","","297","2024-06-03 12:11:23.250000000"
"35000","144","2","59767","2","","","297","2024-06-03 12:12:22.173000000"
"35000","149","1","56199","114","","","297","2025-05-21 14:52:49.283000000"
"35000","149","2","59968","3","","","297","2025-05-21 14:52:49.287000000"
"35001","11","2","56837","9","","","297","2019-11-01 17:29:11.560000000"
"35003","61","1","56722","4","","","331","2019-07-17 18:24:58.230000000"
"35003","61","2","","","35081","83","331","2023-09-22 13:32:05.243000000"
"35003","61","3","","","39625","24","331","2023-05-26 12:02:42.253000000"
"35004","23","1","57618","9","","","331","2021-01-29 15:58:47.197000000"
"35004","23","2","58586","5","","","331","2021-01-29 15:58:47.197000000"
"35004","23","3","","","38810","9","331","2021-01-29 15:59:12.270000000"
"35006","119","1","56645","5","","","331","2019-06-21 13:34:27.040000000"
"35007","81","1","53252","50","","","331","2017-11-22 19:50:09.163000000"
"35007","81","2","","","35448","45","331","2017-11-22 19:50:24.187000000"
"35007","81","3","57434","10","","","331","2019-10-11 18:58:30.543000000"
"35010","40","1","57751","14","","","331","2019-11-15 16:40:40.737000000"
"35013","36","1","56640","7","","","331","2019-07-05 14:53:16.623000000"
"35014","39","1","","","37562","22","331","2018-12-13 19:44:33.713000000"
"35014","39","2","56224","94","","","331","2019-01-04 20:46:03.630000000"
"35014","39","3","55723","23","","","331","2019-01-04 20:46:18.640000000"
"35016","36","1","56505","4","","","331","2019-04-18 18:21:18.673000000"
"35022","67","1","56422","13","","","331","2019-03-22 17:30:08.633000000"
"35025","96","4","53480","14","","","391","2023-11-27 16:14:21.637000000"
"35025","96","5","53484","16","","","391","2023-11-27 16:15:01.930000000"
"35025","96","8","53538","15","","","391","2023-11-27 16:16:36.183000000"
"35025","96","13","53558","29","","","391","2023-11-27 16:19:13.517000000"
"35025","96","17","53574","19","","","391","2023-11-27 16:21:09.793000000"
"35025","96","18","53576","14","","","391","2023-11-27 16:21:34.150000000"
"35025","96","19","53585","18","","","391","2023-11-27 16:22:00.660000000"
"35025","96","20","53587","16","","","391","2023-11-27 16:22:33.083000000"
"35025","96","21","53589","13","","","391","2023-11-27 16:22:59.927000000"
"35025","96","22","53591","21","","","391","2023-11-27 16:23:30.917000000"
"35025","96","23","53596","18","","","391","2023-11-27 16:24:06.623000000"
"35025","96","24","53598","17","","","391","2023-11-27 16:24:51.090000000"
"35025","96","25","53600","14","","","391","2023-11-27 16:25:22.130000000"
"35025","96","26","53602","19","","","391","2023-11-27 16:25:43.357000000"
"35025","96","27","53619","13","","","391","2023-11-27 16:26:36.863000000"
"35025","96","28","53624","19","","","391","2023-11-27 16:26:07.393000000"
"35025","96","29","53628","14","","","391","2023-11-27 16:26:53.307000000"
"35025","96","30","53630","16","","","391","2023-11-27 16:27:25.973000000"
"35025","96","31","53638","19","","","391","2023-11-27 16:27:46.720000000"
"35025","96","32","53652","14","","","391","2023-11-27 16:28:08.550000000"
"35025","96","33","53657","13","","","391","2023-11-27 16:28:31.537000000"
"35025","96","34","53659","24","","","391","2023-11-27 16:28:57.260000000"
"35025","96","35","53664","15","","","391","2023-11-27 16:29:24.100000000"
"35025","96","36","53669","17","","","391","2023-11-27 16:29:45.617000000"
"35025","96","37","53702","19","","","391","2023-11-27 16:30:03.433000000"
"35025","96","38","54035","15","","","391","2023-11-27 16:30:46.180000000"
"35025","96","39","54472","30","","","391","2023-05-10 13:01:26.780000000"
"35025","96","40","54832","12","","","391","2023-11-27 16:32:04.683000000"
"35025","96","41","55695","21","","","391","2023-06-06 14:08:09.307000000"
"35025","96","42","56072","10","","","391","2022-08-25 15:38:34.170000000"
"35025","96","43","56853","37","","","391","2022-02-16 16:54:54.527000000"
"35025","96","44","59636","5","","","391","2023-12-29 15:39:05.210000000"
"35025","96","45","59678","2","","","391","2024-02-19 14:20:22.713000000"
"35025","96","46","53098","2","","","234","2014-04-04 18:06:50"
"35025","96","47","53101","2","","","234","2014-04-04 18:07:16"
"35025","96","48","53104","2","","","234","2014-04-04 18:08:04"
"35025","96","49","53105","2","","","234","2014-04-04 18:08:04"
"35025","96","50","53106","2","","","234","2014-04-04 18:08:04"
"35025","96","51","53108","2","","","234","2014-04-04 18:08:04"
"35025","96","52","54018","2","","","234","2015-01-16 17:01:01"
"35025","96","53","54021","1","","","234","2015-01-16 20:02:08"
"35025","98","4","53480","14","","","391","2023-11-27 16:14:21.637000000"
"35025","98","5","53484","16","","","391","2023-11-27 16:15:01.930000000"
"35025","98","8","53538","15","","","391","2023-11-27 16:16:36.183000000"
"35025","98","13","53558","29","","","391","2023-11-27 16:19:13.517000000"
"35025","98","37","53702","19","","","391","2023-11-27 16:30:03.433000000"
"35025","98","39","54472","30","","","391","2023-05-10 13:01:26.780000000"
"35025","98","40","54832","12","","","391","2023-11-27 16:32:04.683000000"
"35025","98","41","55695","21","","","391","2023-06-06 14:08:09.307000000"
"35025","98","42","56072","10","","","391","2022-08-25 15:38:34.170000000"
"35025","98","43","56853","37","","","391","2022-02-16 16:54:54.527000000"
"35025","98","44","59636","5","","","391","2023-12-29 15:39:05.210000000"
"35025","98","45","59678","2","","","391","2024-02-19 14:20:22.713000000"
"35025","98","47","53101","2","","","234","2014-04-04 18:07:16"
"35025","98","48","53104","2","","","234","2014-04-04 18:08:04"
"35025","98","49","53105","2","","","234","2014-04-04 18:08:04"
"35025","98","50","53106","2","","","234","2014-04-04 18:08:04"
"35025","98","52","54018","2","","","234","2015-01-16 17:01:01"
"35025","98","53","54021","1","","","234","2015-01-16 20:02:08"
"35026","75","1","56380","4","","","391","2019-03-07 19:06:23.980000000"
"35028","10","1","56845","6","","","297","2019-11-08 16:27:14.773000000"
"35035","74","1","55817","4","","","331","2017-12-01 16:30:45.743000000"
"35035","74","2","","","37369","19","331","2017-12-01 18:49:57.360000000"
"35035","74","3","","","35448","76","331","2019-06-06 14:42:59.677000000"
"35035","74","4","56631","5","","","331","2019-06-20 17:14:16.377000000"
"35038","71","1","","","37158","20","331","2017-11-16 20:47:15.560000000"
"35038","71","2","55570","12","","","331","2017-12-01 16:29:59.043000000"
"35038","71","3","57600","6","","","331","2019-10-25 17:19:16.863000000"
"35038","76","1","","","37158","20","331","2017-11-16 20:47:15.560000000"
"35038","76","2","55570","12","","","331","2017-12-01 16:29:59.043000000"
"35038","76","3","57600","6","","","331","2019-10-25 17:19:16.863000000"
"35041","113","1","54117","16","","","331","2016-06-23 12:57:05.270000000"
"35041","113","2","","","35125","50","331","2018-04-16 18:37:09.500000000"
"35048","82","1","56619","3","","","392","2019-06-11 12:06:42.103000000"
"35049","58","1","57361","7","","","331","2019-10-11 17:36:58.907000000"
"35050","55","1","56923","13","","","331","2019-09-06 18:27:32.127000000"
"35062","122","1","56541","11","","","331","2019-05-23 19:01:16.827000000"
"35062","122","2","58917","15","","","331","2021-12-02 12:18:15.340000000"
"35062","122","3","","","35396","67","331","2016-10-04 15:35:15.077000000"
"35062","122","4","","","36715","15","331","2016-10-04 15:35:15.077000000"
"35062","122","5","","","39063","11","331","2021-12-02 12:18:37.460000000"
"35070","76","1","","","35036","27","331","2016-04-08 11:14:34.423000000"
"35070","76","2","54111","15","","","331","2018-03-23 19:10:29.493000000"
"35070","76","3","","","34891","18","331","2018-03-23 19:11:09.113000000"
"35070","76","4","","","35101","79","331","2018-03-23 19:11:36.140000000"
"35073","51","1","54810","1","","","378","2015-12-23 16:15:34.200000000"
"35073","51","2","56962","3","","","391","2019-08-22 13:29:34.053000000"
"35074","32","1","58628","5","","","297","2021-02-19 18:10:56.653000000"
"35074","32","2","56767","14","","","297","2021-02-19 18:12:52.667000000"
"35075","34","1","55124","1","","","297","2016-06-29 20:30:25.383000000"
"35075","34","2","56827","9","","","297","2019-11-01 17:27:02.363000000"
"35076","56","1","56874","14","","","297","2020-02-07 19:07:17.937000000"
"35076","56","2","57921","7","","","297","2020-02-07 19:07:29.037000000"
"35080","53","1","58614","3","","","297","2021-02-19 18:26:40.943000000"
"35080","53","2","56863","12","","","297","2021-02-19 18:26:56.800000000"
"35081","85","1","54095","50","","","335","2023-10-20 13:17:21.130000000"
"35081","85","2","59566","7","","","331","2023-10-20 13:21:50.800000000"
"35081","85","3","","","35003","61","331","2023-09-22 13:31:53.467000000"
"35081","85","4","","","39625","24","331","2023-09-22 13:31:38.537000000"
"35083","96","1","56423","23","","","335","2021-03-05 13:39:08.280000000"
"35083","96","2","58661","6","","","335","2021-03-05 13:37:47.897000000"
"35083","96","3","","","38845","17","335","2021-03-05 13:40:05.337000000"
"35083","108","1","56423","23","","","335","2021-03-05 13:39:08.280000000"
"35083","108","2","58661","6","","","335","2021-03-05 13:37:47.897000000"
"35083","108","3","","","38845","17","335","2021-03-05 13:40:05.337000000"
"35089","30","1","57753","9","","","331","2019-11-15 16:44:49.413000000"
"35090","78","1","56587","37","","","331","2021-05-21 12:05:36.847000000"
"35090","78","2","58771","4","","","331","2021-05-21 12:05:50.793000000"
"35090","78","3","","","38912","7","331","2021-05-21 12:06:07.803000000"
"35090","80","1","56587","37","","","331","2021-05-21 12:05:36.847000000"
"35090","80","2","58771","4","","","331","2021-05-21 12:05:50.793000000"
"35090","80","3","","","38912","7","331","2021-05-21 12:06:07.803000000"
"35090","95","1","56587","37","","","331","2021-05-21 12:05:36.847000000"
"35090","95","2","58771","4","","","331","2021-05-21 12:05:50.793000000"
"35090","95","3","","","38912","7","331","2021-05-21 12:06:07.803000000"
"35091","97","1","56615","23","","","331","2021-05-21 18:36:38.923000000"
"35091","97","2","58764","7","","","331","2021-05-21 18:35:33.990000000"
"35091","97","3","","","38922","16","331","2021-05-21 18:34:48.553000000"
"35091","100","1","56615","23","","","331","2021-05-21 18:36:38.923000000"
"35091","100","2","58764","7","","","331","2021-05-21 18:35:33.990000000"
"35091","100","3","","","38922","16","331","2021-05-21 18:34:48.553000000"
"35091","103","1","56615","23","","","331","2021-05-21 18:36:38.923000000"
"35091","103","2","58764","7","","","331","2021-05-21 18:35:33.990000000"
"35091","103","3","","","38922","16","331","2021-05-21 18:34:48.553000000"
"35092","78","1","","","36559","9","331","2016-05-25 13:19:47.513000000"
"35092","78","2","56682","6","","","331","2019-07-05 14:54:15.670000000"
"35093","114","1","56786","33","","","331","2022-12-16 13:49:25.600000000"
"35093","114","2","59283","5","","","331","2022-12-16 13:44:47.933000000"
"35093","114","3","","","39431","12","331","2022-12-16 13:55:54.767000000"
"35098","25","1","57668","5","","","297","2019-11-13 21:00:22.197000000"
"35098","27","1","57668","5","","","297","2019-11-13 21:00:22.197000000"
"35099","60","1","","","36416","14","331","2016-01-27 22:03:03.590000000"
"35099","60","2","56420","9","","","331","2019-03-22 17:31:41.303000000"
"35101","128","1","","","35070","61","331","2018-05-29 18:15:18.320000000"
"35101","128","2","","","35022","39","331","2018-06-08 15:18:06.980000000"
"35101","128","3","57130","4","","","331","2019-09-20 18:25:34.897000000"
"35121","31","1","56902","20","","","143","2021-01-26 15:50:29.983000000"
"35121","31","2","57552","3","","","143","2019-10-30 14:56:36.040000000"
"35121","31","3","59002","1","","","143","2022-01-11 14:25:53.503000000"
"35121","31","4","59812","1","","","143","2024-05-15 12:45:32.347000000"
"35121","31","5","59813","1","","","143","2024-09-26 12:55:45.230000000"
"35121","31","6","","","35490","58","143","2021-01-26 14:25:07.200000000"
"35121","31","7","","","39246","1","143","2022-01-11 13:53:38.260000000"
"35121","31","8","","","39912","2","143","2024-05-21 17:42:16.020000000"
"35121","31","9","","","39913","1","143","2024-09-26 15:02:26.617000000"
"35121","33","1","56902","20","","","143","2021-01-26 15:50:29.983000000"
"35121","33","2","57552","3","","","143","2019-10-30 14:56:36.040000000"
"35121","33","3","59002","1","","","143","2022-01-11 14:25:53.503000000"
"35121","33","4","59812","1","","","143","2024-05-15 12:45:32.347000000"
"35121","33","5","59813","1","","","143","2024-09-26 12:55:45.230000000"
"35121","33","6","","","35490","58","143","2021-01-26 14:25:07.200000000"
"35121","33","7","","","39246","1","143","2022-01-11 13:53:38.260000000"
"35121","33","8","","","39912","2","143","2024-05-21 17:42:16.020000000"
"35121","33","9","","","39913","1","143","2024-09-26 15:02:26.617000000"
"35121","35","1","56902","20","","","143","2021-01-26 15:50:29.983000000"
"35121","35","2","57552","3","","","143","2019-10-30 14:56:36.040000000"
"35121","35","3","59002","1","","","143","2022-01-11 14:25:53.503000000"
"35121","35","4","59812","1","","","143","2024-05-15 12:45:32.347000000"
"35121","35","5","59813","1","","","143","2024-09-26 12:55:45.230000000"
"35121","35","6","","","35490","58","143","2021-01-26 14:25:07.200000000"
"35121","35","7","","","39246","1","143","2022-01-11 13:53:38.260000000"
"35121","35","8","","","39912","2","143","2024-05-21 17:42:16.020000000"
"35121","35","9","","","39913","1","143","2024-09-26 15:02:26.617000000"
"35124","23","1","57551","2","","","143","2019-10-30 11:42:17.393000000"
"35124","25","1","57551","2","","","143","2019-10-30 11:42:17.393000000"
"35125","76","1","","","35041","50","331","2017-05-25 19:45:33.317000000"
"35125","76","2","","","35094","124","331","2017-05-25 19:45:33.340000000"
"35125","76","3","","","37162","7","331","2017-05-25 19:49:27.837000000"
"35125","76","4","55578","8","","","331","2017-09-15 14:13:43.723000000"
"35125","76","5","53001","21","","","331","2019-04-12 13:14:06.577000000"
"35130","66","1","58685","4","","","331","2021-05-21 12:49:16.143000000"
"35130","66","2","","","38876","10","331","2021-05-21 12:49:32.693000000"
"35130","66","3","57752","12","","","331","2021-05-27 14:15:20.743000000"
"35132","51","1","53887","2","","","227","2014-11-04 15:01:13"
"35132","51","2","","","35413","3","227","2014-11-04 15:10:11"
"35132","51","3","","","33431","15","378","2016-05-06 13:14:04.040000000"
"35132","51","4","56674","3","","","373","2019-06-26 14:38:28.843000000"
"35132","54","1","53887","2","","","227","2014-11-04 15:01:13"
"35132","54","2","","","35413","3","227","2014-11-04 15:10:11"
"35132","54","3","","","33431","15","378","2016-05-06 13:14:04.040000000"
"35132","54","4","56674","3","","","373","2019-06-26 14:38:28.843000000"
"35136","31","1","54980","1","","","364","2016-03-22 23:16:45.260000000"
"35136","31","2","","","36178","2","364","2016-03-22 23:18:10.343000000"
"35136","31","3","","","36199","4","360","2016-03-22 23:18:54.697000000"
"35136","31","4","57791","3","","","364","2019-11-20 15:23:30.453000000"
"35136","32","1","54980","1","","","364","2016-03-22 23:16:45.260000000"
"35136","32","2","","","36178","2","364","2016-03-22 23:18:10.343000000"
"35136","32","3","","","36199","4","360","2016-03-22 23:18:54.697000000"
"35136","32","4","57791","3","","","364","2019-11-20 15:23:30.453000000"
"35136","33","1","54980","1","","","364","2016-03-22 23:16:45.260000000"
"35136","33","2","","","36178","2","364","2016-03-22 23:18:10.343000000"
"35136","33","3","","","36199","4","360","2016-03-22 23:18:54.697000000"
"35136","33","4","57791","3","","","364","2019-11-20 15:23:30.453000000"
"35136","37","1","54980","1","","","364","2016-03-22 23:16:45.260000000"
"35136","37","2","","","36178","2","364","2016-03-22 23:18:10.343000000"
"35136","37","3","","","36199","4","360","2016-03-22 23:18:54.697000000"
"35136","37","4","57791","3","","","364","2019-11-20 15:23:30.453000000"
"35136","37","5","54981","3","","","354","2025-10-16 14:56:36.360000000"
"35138","43","1","52996","8","","","331","2019-04-12 10:45:09.897000000"
"35160","59","1","54356","23","","","364","2023-03-02 20:04:56.393000000"
"35160","59","2","54386","25","","","364","2023-03-02 20:02:18.760000000"
"35160","59","3","54418","23","","","364","2023-03-02 20:02:18.763000000"
"35160","59","4","54422","16","","","364","2023-03-02 20:02:18.763000000"
"35160","59","5","54445","24","","","364","2023-03-02 20:02:18.767000000"
"35160","59","6","54480","11","","","364","2023-03-02 20:02:18.770000000"
"35160","59","7","54484","8","","","364","2023-03-02 20:02:18.773000000"
"35160","59","8","54494","15","","","364","2023-07-24 19:33:03.213000000"
"35160","59","9","54498","19","","","364","2023-03-02 20:02:18.767000000"
"35160","59","10","54552","3","","","364","2023-03-02 20:07:10.083000000"
"35160","59","11","55094","10","","","360","2024-04-03 18:40:40.530000000"
"35160","59","12","55711","16","","","364","2023-03-02 20:02:18.757000000"
"35160","59","13","56103","8","","","364","2023-09-26 19:56:46.270000000"
"35160","59","14","57526","43","","","364","2023-03-02 20:02:18.770000000"
"35160","59","15","57842","8","","","360","2024-03-18 14:17:23.463000000"
"35160","59","16","59641","5","","","360","2024-03-06 18:23:14.713000000"
"35160","61","1","54356","23","","","364","2023-03-02 20:04:56.393000000"
"35160","61","2","54386","25","","","364","2023-03-02 20:02:18.760000000"
"35160","61","3","54418","23","","","364","2023-03-02 20:02:18.763000000"
"35160","61","4","54422","16","","","364","2023-03-02 20:02:18.763000000"
"35160","61","5","54445","24","","","364","2023-03-02 20:02:18.767000000"
"35160","61","6","54480","11","","","364","2023-03-02 20:02:18.770000000"
"35160","61","7","54484","8","","","364","2023-03-02 20:02:18.773000000"
"35160","61","8","54494","15","","","364","2023-07-24 19:33:03.213000000"
"35160","61","9","54498","19","","","364","2023-03-02 20:02:18.767000000"
"35160","61","10","54552","3","","","364","2023-03-02 20:07:10.083000000"
"35160","61","11","55094","10","","","360","2024-04-03 18:40:40.530000000"
"35160","61","12","55711","16","","","364","2023-03-02 20:02:18.757000000"
"35160","61","13","56103","8","","","364","2023-09-26 19:56:46.270000000"
"35160","61","14","57526","43","","","364","2023-03-02 20:02:18.770000000"
"35160","61","15","57842","8","","","360","2024-03-18 14:17:23.463000000"
"35160","61","16","59641","5","","","360","2024-03-06 18:23:14.713000000"
"35163","21","1","","","37018","7","364","2017-08-07 17:42:29.897000000"
"35163","21","2","55684","5","","","364","2017-08-11 21:35:57.223000000"
"35163","21","3","57221","3","","","364","2019-09-20 06:11:17.960000000"
